OID_,cat_ID_con,AwcHuc12_wtd_lcld_mn_2001,AwcHuc12_wtd_lcld_mn_2002,AwcHuc12_wtd_lcld_mn_2003,AwcHuc12_wtd_lcld_mn_2004,AwcHuc12_wtd_lcld_mn_2005,AwcHuc12_wtd_lcld_mn_2006,AwcHuc12_wtd_lcld_mn_2007,AwcHuc12_wtd_lcld_mn_2008,AwcHuc12_wtd_lcld_mn_2009,AwcHuc12_wtd_lcld_mn_2010,AwcHuc12_wtd_lcld_mn_2011,AwcHuc12_wtd_lcld_mn_2012,AwcHuc12_wtd_lcld_mn_2013,AwcHuc12_wtd_lcld_mn_2014,AwcHuc12_wtd_lcld_mn_2015,AwcHuc12_wtd_lcld_mn_2016,AwcHuc12_wtd_lcld_mn_2017,AwcHuc12_wtd_lcld_mn_2018,AwcHuc12_wtd_lcld_mn_2019
77,Bristol_Bay_2067604,462.633632145742524,475.814027099248449,391.028713491225517,464.351018045579792,448.784405286929427,485.795275021002794,414.833965091092523,473.671283044421500,480.261131302081594,456.730792491492537,470.782758706699155,475.494000235286421,464.004967369549661,396.876534505708889,408.036540911689940,406.364300213131514,468.535039900187087,458.592508252335733,442.165762334432145
78,Bristol_Bay_2068147,509.383634542454161,497.204174550599760,457.878646319290112,492.768838202486052,488.823010521493472,506.689483899650781,493.063568157884504,508.681989820932415,490.997812636237427,504.235361849025026,490.818783650527109,507.998164611555069,499.881591157927744,464.050878960694774,470.841744418672647,481.470766912928639,488.388698692835931,494.014586236031903,478.503849687111881
79,Bristol_Bay_2068305,498.904276224609248,500.336703814527652,445.275871609372359,484.417966992216577,482.096620889321002,505.541087338741818,487.994422011667098,500.281620182078939,494.975042849507247,500.138514819253714,491.792665866377604,502.458669581355366,495.293547499099759,445.494761837154385,455.916418443430871,451.037513337503640,479.820094126851927,483.979666623173443,474.938290958077459
80,Bristol_Bay_2068474,480.369513199781466,486.853011918223956,389.971294641489067,476.901951586036432,459.258882015073141,488.150430102800328,439.751143810446251,483.946990411166439,488.727017127172076,474.490519936490898,474.470798334655910,486.296517743560457,478.557307238194142,399.270489698162578,430.704683386007559,416.539637371635763,465.301376111612683,472.554212844317476,458.263562828966599
81,Bristol_Bay_2068514,467.394467521917079,483.900354820413384,386.475303707809587,470.645731842264979,457.356946697795195,485.586961082416792,432.234449575102246,477.999928032590901,486.791103268995187,463.548311978718971,474.747049516862205,478.050243532575621,475.163664584223739,400.547105920091326,404.881343938778798,405.524746415523225,467.739845111579655,473.152991088175156,447.682276126784757
82,Bristol_Bay_2068597,525.019036357579694,512.974793726721941,507.335307005037180,511.210469283735506,503.355716255513926,523.753859888527586,511.403282946600825,534.787643458848834,508.101267503344388,522.047408806479439,509.708093651748413,526.791127626135676,515.671497068850726,502.519557243548320,504.587468440099940,512.827908067572935,508.271856273482911,517.653591467404453,503.926100816238772
83,Bristol_Bay_2068715,470.187797922838854,485.338793140965834,383.879479676267579,473.614385723499709,468.983989333658599,487.536153579019356,466.873471104957957,482.059705027837936,482.597598368427725,481.263656353479632,473.327828195258348,483.457996755172303,479.806937297111688,398.099620903310552,382.756333221700970,405.065483210609443,467.537123572962741,473.413231461676105,446.557774041379389
84,Bristol_Bay_2068895,468.159438304263404,482.596665995618139,384.047436327843855,472.287044705081200,468.323985557157812,486.954665087077501,462.166957283954446,479.250867945365485,482.340894647277423,477.695269038848494,472.143916264111226,488.600970358943925,478.351209013228811,397.417757142847847,393.048722379266962,409.074928732872650,467.187509994054892,470.442323607039157,445.186080984582190
85,Bristol_Bay_2069087,516.469124772160740,505.222134846482845,486.884304198706218,503.906794403354070,496.937878351843665,516.828199429234360,501.520414056669495,523.774092984450476,501.125617820317757,513.644991257827542,502.239206712348903,517.648147324434035,508.416790874850960,487.394260462345528,487.809924558561079,498.997664523746209,500.358850459656423,507.903010390562031,493.230476047374680
86,Bristol_Bay_2069134,467.216428302811096,483.134887182167745,387.955904209293180,471.827675229710565,460.297529418131944,489.554900994635545,446.076674237260590,480.879519916475374,488.393309186183615,476.057179043511894,475.229630651128275,480.403884046775431,479.914256820428307,398.148276816754560,411.780051691648566,409.187948664184034,469.296585614590867,472.193162577698274,448.794551613177475
87,Bristol_Bay_2069144,520.070548051709352,515.282427366991556,480.815499496911684,504.325897303113322,499.305983220102121,512.929814326268797,504.079500843615619,521.757283861461246,506.711804141136952,513.974038573982966,503.999739139257599,517.712304017128758,511.472665521282124,472.882602387840734,492.356790667605139,482.037729714866146,493.497810954347642,505.607404589876921,495.770451546079187
88,Bristol_Bay_2069287,511.880922737786477,502.398340784750758,475.390865773111273,499.845990481155582,494.412678015994629,514.068465220349367,497.030528321620750,518.968196666738550,498.432611492899071,509.307264697563539,499.284601860432986,513.799328549966503,504.778730049732587,476.360344289120690,478.368156771688177,492.403186298927039,497.162199371023348,503.864935484866066,487.927058786355701
89,Bristol_Bay_2069334,467.908589570928655,478.626726793110208,385.021717296999043,467.688009799728320,451.521472534307463,482.101570621355791,428.613069644943891,479.781897391633152,483.200629549137147,464.152643785464647,470.270037011572981,482.792071291306172,467.898953921973600,395.936646660684801,409.725902281873061,411.129937168587844,463.557822456415977,469.511131994822676,449.970740264322785
90,Bristol_Bay_2069365,501.805071877183764,497.049395569898081,453.317621268932555,483.870592190981029,488.474700171723782,500.548862499677682,497.471596269985525,503.322899202589554,496.623756632908453,498.537915454411689,488.922222209644303,506.259458965144688,502.452606707714097,472.037938533286990,458.796941252754891,451.385758924454819,479.379609341740775,485.058143915751202,469.810975588809697
91,Bristol_Bay_2069504,483.589027743117015,482.693076697345418,383.738209485395373,475.096283866612225,468.766036029243253,490.037410876393267,457.313142105274096,486.057863843497330,484.062767608661829,478.231452446802621,475.650093194213866,497.780290684007923,481.069792850503234,397.076797602056899,404.035184752877058,419.146612406422150,467.325894382806496,467.678543960081640,450.048684925953182
92,Bristol_Bay_2069737,504.064129262680353,495.370076255591869,454.845405998622425,490.090629559054776,487.362572046222738,506.672091567228676,488.866472245642910,507.638223601709512,491.561714359619145,501.697396437206521,491.216724040788733,506.742448126405350,497.410463444245181,459.883856338763223,466.153315214163001,478.129795249753215,488.813426872376112,495.152455155754296,476.300913710661803
93,Bristol_Bay_2069987,496.708498149951140,490.519837402249493,445.420033405639231,482.082113817584229,480.553642494312498,501.894563259452866,480.470136803245794,500.264148585797898,489.009983087583066,494.868573141906609,486.205684469366872,502.105561122135782,490.757806772947617,449.853347722357285,457.725232440040315,467.192225712122934,484.511005650392804,491.641733733580395,466.907145351439453
94,Bristol_Bay_2070037,494.432486483086734,488.188564969249342,441.919286687869203,478.942970222154088,477.937514033887453,500.202927345974217,476.966014161026351,497.381936650468845,488.156453660439070,491.544114356278328,484.319278889682437,500.395188260357486,487.138248168339999,446.257346111855043,454.649020297462300,462.939239882113213,482.826104794515061,490.028976132393041,462.944909735603972
95,Bristol_Bay_2070127,490.576903727580373,484.040558187615034,436.195072109413957,474.468024004573181,474.151064775760972,497.725366502125780,470.985037960832017,492.939984167140722,486.931419908129101,486.005872342410726,481.738026694461269,497.795028704493916,480.815056097723470,440.455013047952377,449.427923899515008,456.195520343271994,480.092951929102469,487.385301091019016,456.560165141386904
96,Bristol_Bay_2070227,494.955154741117894,493.417546564486315,441.845567650105522,482.016145962166320,481.857357505990933,498.827134608248571,473.654250304620405,497.061059932056878,490.554696292081019,487.517996421980001,488.127571512249460,498.831914875566270,491.730422914215296,443.403112965007324,451.168109413818001,458.051490920541539,482.657688266163120,489.034527473359844,470.934080180151113
97,Bristol_Bay_2070527,494.118078147376991,492.712824230590627,440.241953227436682,481.203372451187136,481.288307913463370,498.371905537617977,472.754600683316255,496.161444629690209,490.161564905936757,486.226833352028336,487.436508642363037,498.223252251823226,490.980441197185542,441.916456497876368,449.439384460422787,456.556355834711553,481.901795313471098,488.427817288341430,469.296427852337843
98,Bristol_Bay_2070574,528.302798474614065,513.715649259038059,504.400862097784056,511.003398911896682,511.289104760039777,517.189737291976257,507.231857054023976,523.293776313713806,511.097327006527621,510.684170877226563,508.721404006925411,524.355326707874042,517.417995956959203,491.845772979431274,498.611006233938497,508.859779839657051,501.816632603251321,520.264709487765799,507.108292676401788
99,Bristol_Bay_2070607,494.109570644443920,492.707127579488542,440.225854936009966,481.197210195424589,481.280491177277156,498.367681659433629,472.745083294322058,496.152751568276756,490.157995039514901,486.212111162842405,487.429508988448674,498.217987292960458,490.977082387437974,441.906574580119468,449.427672906800410,456.541066678905281,481.894513240412891,488.423014367606413,469.279520090374604
100,Bristol_Bay_2072204,535.650812164712534,520.848996644550425,507.702581866980267,511.565005984621280,515.716768446511992,521.628571816437557,514.785640104356048,535.422180841550585,515.903525602589639,522.954548642767122,523.962393119853346,533.335767150026868,523.849329248566391,499.054306090721582,502.820062357593031,510.686658732448450,504.930606810008328,522.274643808252563,512.300145712241942
101,Bristol_Bay_2072244,517.736137725427170,506.450406991327952,492.029283614917802,499.518194363465398,496.260727427102722,510.428907078729026,495.041728391585309,513.398365244269712,500.731250006782830,503.688903361292887,498.167136586546633,512.671610883488029,507.770615845138479,477.445173702833529,495.611831140671200,490.874710513372804,492.610101549684316,509.948707116468711,498.722824629460149
102,Bristol_Bay_2073204,532.249614905157159,519.879987139413515,502.479311528940798,511.140660116830702,512.716882331502461,519.880831750175957,512.798025126586481,533.047959983730607,514.600722177362627,518.614974300315680,519.689166831723242,529.230654526454373,519.937561700142965,495.358651341784821,499.880493827737212,504.316104758300526,504.378035588505952,516.192041125746641,510.235722581699065
103,Bristol_Bay_2073484,527.921446698221530,517.163368593230416,496.040463590497950,508.176005628753899,507.705247490814656,517.678465502828999,509.991887316661007,529.384472514717118,511.535774464939891,516.241837704237923,515.261097246362738,525.608354431135695,516.554773015652472,489.241122383319123,495.485085603977836,497.523912886601863,502.043178442350609,512.484137856381039,505.337691609188312
104,Bristol_Bay_2073634,524.271707898170689,515.047644725217083,488.717295038625196,505.196533265938740,503.438764269791932,515.688227448538896,507.207327973069255,525.707804186064664,508.530049701414441,514.357496308844247,510.734754248187642,522.428548628090880,513.819798226969397,480.892478407382214,491.272812891858507,491.355235897495106,498.626103735944582,509.385361400823172,500.276684535228185
105,Bristol_Bay_2073694,501.851806545638908,493.869564217191510,432.366699548712688,487.360805235834732,484.453480022223118,495.928825765996862,468.116619635145071,495.158137921518403,492.617337161079888,485.566055640332138,485.233695027251031,492.320735371900071,500.784329399650176,426.967842771397386,444.380850441983796,462.817760220187552,474.834047873895940,481.420627931147635,475.928740789201413
106,Bristol_Bay_2074054,501.306657018987835,492.869810579055979,428.830813439028361,486.214774385377495,483.027538408451790,496.370724714395749,466.234702561329527,492.869121889208543,491.619697701051734,484.906044837638149,483.755328871382630,491.994762428782110,499.542890852446817,420.766436288874957,437.371249678007132,459.400077886164013,474.312702005840720,482.540926079835856,475.550006318379246
107,Bristol_Bay_2074434,507.837646730991025,498.132964768091085,457.591830042746665,484.928092260114568,482.195503606174839,502.413780366696813,475.497129329384506,499.007643272754080,490.730205195790973,489.226580408056918,489.231845533655644,500.482275692679764,496.810373303796041,447.003605392699342,473.675618520014382,466.588573434087209,482.607548777048066,493.255860846287590,484.716301746561101
108,Bristol_Bay_2074484,503.395351328548770,496.790447186229983,453.413918142892840,482.831313063336381,477.606731319478058,501.255072793465786,471.265408931650427,496.989084442896569,489.963240010998277,487.788558261530852,485.586098825664124,498.701222763656631,494.367537741619458,444.450789310045934,470.374441343992999,463.081549651982982,481.563366100542169,489.791766598104402,481.110746771140839
109,Bristol_Bay_2074724,496.739538714939556,491.164292309519510,412.645499509646356,484.234490503082441,478.107064118642484,494.214698191629680,463.226612648736136,491.362186961201019,491.944275664214331,482.957026585953486,480.973455097042802,490.512383766671007,495.907871751013715,412.447995381788473,429.269649343139463,445.265142028768082,471.913248676407932,481.834832742350272,469.208644420271924
110,Bristol_Bay_2074794,494.156577267941259,490.588564101131567,410.872767817556451,483.257235414764068,476.104520662127811,493.439783507787979,460.532737625088259,490.428597701491981,491.531175434051420,482.265177060723943,480.535565330224813,489.697495948575238,493.977843714344033,411.611432974104673,428.189954027164276,442.282551985478847,471.582536864828228,481.388353938858245,467.299652685819751
111,Bristol_Bay_2075404,529.222233120057467,515.979221093917090,502.753831649222661,509.227497473241556,510.634798806448373,517.052259879987332,507.192357316220409,527.076496813237327,512.488995052426162,512.258368816831762,512.269284489591428,528.424671325166969,517.367979942873717,493.222723522581873,500.629537337989518,504.581768459719058,503.614858829635239,515.245037835241874,506.409487427082581
