cat_ID_con,region,wtd_AreaSqKm,str_ord,str_slope,str_slope_dg,HUC12
Bristol_Bay_4072656,Bristol_Bay,163.0489,5,0,0,1.90E+11
Bristol_Bay_4072876,Bristol_Bay,218.0897,5,0,0,1.90E+11
Bristol_Bay_4073126,Bristol_Bay,143.3178,4,0.001590582,0.091133575,1.90E+11
Bristol_Bay_4073416,Bristol_Bay,347.8218,5,0.003628928,0.207921331,1.90E+11
Bristol_Bay_4073516,Bristol_Bay,365.714,5,0.000394411,0.02259808,1.90E+11
Bristol_Bay_4073536,Bristol_Bay,207.1307,4,0.001303151,0.074665021,1.90E+11
Bristol_Bay_4073586,Bristol_Bay,442.9196,5,0,0,1.90E+11
Bristol_Bay_4073786,Bristol_Bay,81.3252,4,0.000608293,0.034852621,1.90E+11
Bristol_Bay_4074196,Bristol_Bay,310.5034,5,0,0,1.90E+11
Bristol_Bay_4074696,Bristol_Bay,93.4122,5,0.002618323,0.150018502,1.90E+11
Bristol_Bay_4075046,Bristol_Bay,111.0736,4,0.004044011,0.231703525,1.90E+11
Bristol_Bay_4075226,Bristol_Bay,393.7682,6,0,0,1.90E+11
Bristol_Bay_4075606,Bristol_Bay,1844.1677,7,0,0,1.90E+11
Bristol_Bay_4075766,Bristol_Bay,473.8119,5,0,0,1.90E+11
Bristol_Bay_4075956,Bristol_Bay,2839.7278,6,0,0,1.90E+11
Bristol_Bay_4076106,Bristol_Bay,2989.2743,6,0,0,1.90E+11
Bristol_Bay_4076215,Bristol_Bay,52.4719,4,0,0,1.90E+11
Bristol_Bay_4076306,Bristol_Bay,25447.0697,9,0,0,1.90E+11
Bristol_Bay_4076505,Bristol_Bay,38.0412,4,0,0,1.90E+11
Bristol_Bay_4076575,Bristol_Bay,52.4802,4,0.006112671,0.350225872,1.90E+11
Bristol_Bay_4076616,Bristol_Bay,28364.6627,9,0,0,1.90E+11
Bristol_Bay_4078585,Bristol_Bay,70.7341,4,0.002410257,0.138097305,1.90E+11
Bristol_Bay_4078755,Bristol_Bay,50.0368,4,0.003021256,0.173104668,1.90E+11
Bristol_Bay_4080045,Bristol_Bay,80.3923,4,0.000383556,0.021976164,1.90E+11
Bristol_Bay_4080345,Bristol_Bay,103.2043,5,0,0,1.90E+11
Bristol_Bay_4080545,Bristol_Bay,76.5418,4,0.003327989,0.190679046,1.90E+11
Bristol_Bay_4080635,Bristol_Bay,51.891,4,0.00417093,0.238975293,1.90E+11
Bristol_Bay_4080805,Bristol_Bay,190.798,6,0.003907799,0.223899264,1.90E+11
Bristol_Bay_4080875,Bristol_Bay,164.2842,5,0.003455397,0.19797889,1.90E+11
Bristol_Bay_4080935,Bristol_Bay,103.464,5,0,0,1.90E+11
Bristol_Bay_4080945,Bristol_Bay,174.9072,4,0.001870703,0.107183253,1.90E+11
Bristol_Bay_4081035,Bristol_Bay,109.8078,4,0,0,1.90E+11
Bristol_Bay_4081285,Bristol_Bay,168.3041,5,0.001323545,0.075833498,1.90E+11
Bristol_Bay_4082701,Bristol_Bay,30.5566,4,0.016667228,0.954873399,1.90E+11
Bristol_Bay_4082741,Bristol_Bay,65.2092,4,0.004567339,0.261687405,1.90E+11
Bristol_Bay_4082971,Bristol_Bay,46.532,3,0.006912199,0.396033532,1.90E+11
Bristol_Bay_4083421,Bristol_Bay,56.5597,4,0.006445121,0.369273144,1.90E+11
Bristol_Bay_4083471,Bristol_Bay,61.7672,4,0.00484635,0.277673223,1.90E+11
Bristol_Bay_4083725,Bristol_Bay,93.8097,5,0.003960143,0.226898313,1.90E+11
Bristol_Bay_4083781,Bristol_Bay,80.8383,4,0.007292977,0.417849375,1.90E+11
Bristol_Bay_4084075,Bristol_Bay,151.2069,5,0,0,1.90E+11
Bristol_Bay_4084241,Bristol_Bay,57.923,3,0.005403774,0.309610408,1.90E+11
Bristol_Bay_4084271,Bristol_Bay,74.3673,4,0.007202589,0.412670788,1.90E+11
Bristol_Bay_4084315,Bristol_Bay,172.0269,5,0,0,1.90E+11
Bristol_Bay_4084501,Bristol_Bay,78.013,4,0.003656292,0.209489165,1.90E+11
Bristol_Bay_4084581,Bristol_Bay,59.885,3,0.003663827,0.209920869,1.90E+11
Bristol_Bay_4084915,Bristol_Bay,80.8575,4,0,0,1.90E+11
Bristol_Bay_4084941,Bristol_Bay,83.4901,3,0.001361908,0.078031524,1.90E+11
Bristol_Bay_4084971,Bristol_Bay,55.6305,4,0.003652775,0.209287633,1.90E+11
Bristol_Bay_4085325,Bristol_Bay,569.9406,5,0.005339621,0.305934822,1.90E+11
Bristol_Bay_4085365,Bristol_Bay,104.6004,5,0.001871218,0.107212773,1.90E+11
Bristol_Bay_4085381,Bristol_Bay,93.2446,4,0.005055014,0.289628519,1.90E+11
Bristol_Bay_4085545,Bristol_Bay,968.402,6,0.000745015,0.042686235,1.90E+11
Bristol_Bay_4085681,Bristol_Bay,113.2618,5,0.001645561,0.09428361,1.90E+11
Bristol_Bay_4085931,Bristol_Bay,187.359,5,0,0,1.90E+11
Bristol_Bay_4086155,Bristol_Bay,177.17,5,0.001057235,0.060575107,1.90E+11
Bristol_Bay_4086161,Bristol_Bay,123.879,4,0.004397582,0.251961293,1.90E+11
Bristol_Bay_4086405,Bristol_Bay,133.8142,4,0.004066382,0.232985264,1.90E+11
Bristol_Bay_4086601,Bristol_Bay,203.4513,5,0.005725678,0.328053603,1.90E+11
Bristol_Bay_4086751,Bristol_Bay,164.6105,5,0.001989979,0.11401725,1.90E+11
Bristol_Bay_4086795,Bristol_Bay,1334.3182,6,0.001635533,0.093709073,1.90E+11
Bristol_Bay_4086803,Bristol_Bay,44.9604,4,0,0,1.90E+11
Bristol_Bay_4087015,Bristol_Bay,1174.8091,6,0.000773167,0.044299221,1.90E+11
Bristol_Bay_4087071,Bristol_Bay,236.3413,5,0.011415435,0.654027855,1.90E+11
Bristol_Bay_4087083,Bristol_Bay,47.9639,4,0.002925757,0.167633024,1.90E+11
Bristol_Bay_4087121,Bristol_Bay,259.6885,5,0.004144518,0.237462023,1.90E+11
Bristol_Bay_4087165,Bristol_Bay,120.3124,4,0.001198462,0.068666775,1.90E+11
Bristol_Bay_4087635,Bristol_Bay,236.3852,5,0.004163056,0.238524163,1.90E+11
Bristol_Bay_4087653,Bristol_Bay,42.1988,4,0.00337144,0.193168536,1.90E+11
Bristol_Bay_4087663,Bristol_Bay,46.3873,4,0.002396831,0.137328015,1.90E+11
Bristol_Bay_4088003,Bristol_Bay,97.3626,5,0.00193806,0.111042541,1.90E+11
Bristol_Bay_4088421,Bristol_Bay,54.9011,3,0.002173174,0.124513506,1.90E+11
Bristol_Bay_4088675,Bristol_Bay,2216.1895,6,0.000753366,0.04316469,1.90E+11
Bristol_Bay_4088693,Bristol_Bay,68.7491,4,0.001844569,0.105685905,1.90E+11
Bristol_Bay_4088865,Bristol_Bay,11058.9718,8,0.00147623,0.084581695,1.90E+11
Bristol_Bay_4088891,Bristol_Bay,122.1349,5,0.005640819,0.323191695,1.90E+11
Bristol_Bay_4088913,Bristol_Bay,87.5261,4,0.002497401,0.143090228,1.90E+11
Bristol_Bay_4088915,Bristol_Bay,24118.2642,9,0,0,1.90E+11
Bristol_Bay_4088993,Bristol_Bay,91.5192,4,0.002692183,0.154250364,1.90E+11
Bristol_Bay_4089253,Bristol_Bay,97.8282,4,0.001330074,0.076207603,1.90E+11
Bristol_Bay_4089301,Bristol_Bay,318.564,5,0.001715729,0.09830392,1.90E+11
Bristol_Bay_4089543,Bristol_Bay,190.3081,5,0.001288856,0.073845987,1.90E+11
Bristol_Bay_4089671,Bristol_Bay,52.1135,4,0.007724222,0.442556524,1.90E+11
Bristol_Bay_4089713,Bristol_Bay,288.6739,5,0.000651123,0.037306613,1.90E+11
Bristol_Bay_4089921,Bristol_Bay,140.6644,5,0.002694717,0.15439553,1.90E+11
Bristol_Bay_4090253,Bristol_Bay,51.3449,4,0.001817779,0.10415094,1.90E+11
Bristol_Bay_4090301,Bristol_Bay,117.6733,4,0.001807511,0.103562614,1.90E+11
Bristol_Bay_4090543,Bristol_Bay,76.4482,4,0.003540309,0.202843899,1.90E+11
Bristol_Bay_4090833,Bristol_Bay,165.2338,5,0,0,1.90E+11
Bristol_Bay_4090891,Bristol_Bay,253.654,5,0.004842733,0.277466019,1.90E+11
Bristol_Bay_4090901,Bristol_Bay,327.8168,5,0.001428323,0.081836803,1.90E+11
Bristol_Bay_4091171,Bristol_Bay,570.2552,5,0.001340519,0.076806028,1.90E+11
Bristol_Bay_4091511,Bristol_Bay,149.1985,5,0.004331828,0.248193886,1.90E+11
Bristol_Bay_4091601,Bristol_Bay,52.8863,4,0,0,1.90E+11
Bristol_Bay_4091781,Bristol_Bay,278.4669,5,0.001272297,0.072897228,1.90E+11
Bristol_Bay_4091891,Bristol_Bay,172.1052,4,0.012233895,0.700915592,1.90E+11
Bristol_Bay_4092121,Bristol_Bay,68.351,3,0.003620684,0.207449005,1.90E+11
Bristol_Bay_4092553,Bristol_Bay,112.5448,4,0.003523015,0.20185307,1.90E+11
Bristol_Bay_4092891,Bristol_Bay,768.1557,5,0,0,1.90E+11
Bristol_Bay_4093211,Bristol_Bay,343.6376,6,0,0,1.90E+11
Bristol_Bay_4093483,Bristol_Bay,129.1947,4,0.001184464,0.06786473,1.90E+11
Bristol_Bay_4093503,Bristol_Bay,47.9037,4,0.00551203,0.31581287,1.90E+11
Bristol_Bay_4093581,Bristol_Bay,129.7995,4,0.002873647,0.164647371,1.90E+11
Bristol_Bay_4093591,Bristol_Bay,111.1811,4,0.001620163,0.092828437,1.90E+11
Bristol_Bay_4093594,Bristol_Bay,43.5094,3,0.000468479,0.026841849,1.90E+11
Bristol_Bay_4093813,Bristol_Bay,49.2521,4,0.005132079,0.294043875,1.90E+11
Bristol_Bay_4093871,Bristol_Bay,1518.5729,6,0,0,1.90E+11
Bristol_Bay_4093883,Bristol_Bay,67.8593,4,0.001405105,0.080506546,1.90E+11
Bristol_Bay_4093963,Bristol_Bay,256.5958,5,0.001731432,0.099203622,1.90E+11
Bristol_Bay_4094161,Bristol_Bay,1920.88,6,0.000874692,0.050116171,1.90E+11
Bristol_Bay_4094251,Bristol_Bay,176.0387,5,0.001455948,0.083419623,1.90E+11
Bristol_Bay_4094411,Bristol_Bay,43.0722,5,0.005150057,0.295073905,1.90E+11
Bristol_Bay_4094434,Bristol_Bay,52.0718,4,0.003679491,0.210818374,1.90E+11
Bristol_Bay_4094553,Bristol_Bay,159.5558,5,0,0,1.90E+11
Bristol_Bay_4094563,Bristol_Bay,98.9488,4,0.003270107,0.187362666,1.90E+11
Bristol_Bay_4094641,Bristol_Bay,202.3672,5,0.001710908,0.098027731,1.90E+11
Bristol_Bay_4094673,Bristol_Bay,60.7548,3,0.004101536,0.234999396,1.90E+11
Bristol_Bay_4094921,Bristol_Bay,622.3884,6,0.001482451,0.084938137,1.90E+11
Bristol_Bay_4094964,Bristol_Bay,32.8477,3,0.00342867,0.196447572,1.90E+11
Bristol_Bay_4095041,Bristol_Bay,191.1321,5,0.000636556,0.036471948,1.90E+11
Bristol_Bay_4095204,Bristol_Bay,52.3015,4,0.002727549,0.156276666,1.90E+11
Bristol_Bay_4095221,Bristol_Bay,828.938,6,0.000443021,0.025383239,1.90E+11
Bristol_Bay_4095343,Bristol_Bay,101.6785,4,0,0,1.90E+11
Bristol_Bay_4095504,Bristol_Bay,63.6967,4,0.003710755,0.212609609,1.90E+11
Bristol_Bay_4095631,Bristol_Bay,629.9195,6,0,0,1.90E+11
Bristol_Bay_4095633,Bristol_Bay,256.8977,4,0,0,1.90E+11
Bristol_Bay_4095783,Bristol_Bay,210.4916,5,0.003850513,0.220617077,1.90E+11
Bristol_Bay_4095964,Bristol_Bay,58.2494,4,0.005793265,0.331925914,1.90E+11
Bristol_Bay_4096454,Bristol_Bay,63.3384,4,0.002751442,0.157645635,1.90E+11
Bristol_Bay_4096461,Bristol_Bay,851.0907,6,0.00477372,0.27351194,1.90E+11
Bristol_Bay_4096733,Bristol_Bay,309.7763,5,0.001697973,0.097286601,1.90E+11
Bristol_Bay_4096973,Bristol_Bay,365.379,4,0.00102207,0.058560299,1.90E+11
Bristol_Bay_4096991,Bristol_Bay,1225.4964,6,0.007189431,0.411916934,1.90E+11
Bristol_Bay_4097024,Bristol_Bay,55.7278,4,0.005711358,0.327233152,1.90E+11
Bristol_Bay_4097073,Bristol_Bay,99.5829,4,0.002267887,0.129940108,1.90E+11
Bristol_Bay_4097174,Bristol_Bay,37.5649,3,0.00099505,0.05701214,1.90E+11
Bristol_Bay_4097194,Bristol_Bay,55.39,4,0,0,1.90E+11
Bristol_Bay_4097353,Bristol_Bay,965.1962,6,0.002781346,0.159358991,1.90E+11
Bristol_Bay_4097543,Bristol_Bay,135.4516,5,0.003578218,0.205015903,1.90E+11
Bristol_Bay_4097644,Bristol_Bay,85.3075,4,0.001663542,0.095313849,1.90E+11
Bristol_Bay_4097654,Bristol_Bay,94.6592,4,0.002266773,0.129876319,1.90E+11
Bristol_Bay_4097691,Bristol_Bay,1745.2994,6,0.002550161,0.146113172,1.90E+11
Bristol_Bay_4097764,Bristol_Bay,62.9271,4,0,0,1.90E+11
Bristol_Bay_4097783,Bristol_Bay,174.865,5,0,0,1.90E+11
Bristol_Bay_4097903,Bristol_Bay,275.5112,5,0.001988282,0.113920012,1.90E+11
Bristol_Bay_4097941,Bristol_Bay,3826.14,7,0.002540318,0.145549183,1.90E+11
Bristol_Bay_4098024,Bristol_Bay,167.4902,5,0.00194397,0.111381131,1.90E+11
Bristol_Bay_4098063,Bristol_Bay,89.7493,4,0.004013551,0.229958275,1.90E+11
Bristol_Bay_4098071,Bristol_Bay,4681.4674,7,0.000697019,0.039936261,1.90E+11
Bristol_Bay_4098264,Bristol_Bay,84.7564,4,0.002042657,0.117035465,1.90E+11
Bristol_Bay_4098514,Bristol_Bay,273.3696,5,0.003133483,0.179534749,1.90E+11
Bristol_Bay_4098534,Bristol_Bay,134.2087,5,0.002849662,0.163273154,1.90E+11
Bristol_Bay_4098614,Bristol_Bay,149.391,5,0,0,1.90E+11
Bristol_Bay_4098683,Bristol_Bay,102.7171,5,0,0,1.90E+11
Bristol_Bay_4099143,Bristol_Bay,1211.5427,6,0.000429171,0.024589708,1.90E+11
Bristol_Bay_4099193,Bristol_Bay,243.5703,5,0.004214444,0.241468428,1.90E+11
Bristol_Bay_4099444,Bristol_Bay,149.1997,5,0.001605976,0.09201554,1.90E+11
Bristol_Bay_4099464,Bristol_Bay,173.0562,4,0.001778151,0.101880462,1.90E+11
Bristol_Bay_4099573,Bristol_Bay,432.5212,6,0,0,1.90E+11
Bristol_Bay_4099603,Bristol_Bay,153.7589,5,0.00345178,0.197771622,1.90E+11
Bristol_Bay_4099614,Bristol_Bay,300.9349,5,0.000863474,0.049473431,1.90E+11
Bristol_Bay_4099663,Bristol_Bay,216.6809,5,0.001308448,0.074968521,1.90E+11
Bristol_Bay_4099714,Bristol_Bay,278.0656,5,0.003950429,0.226341713,1.90E+11
Bristol_Bay_4100073,Bristol_Bay,1594.7287,7,0,0,1.90E+11
Bristol_Bay_4100703,Bristol_Bay,1641.2004,7,0.000416335,0.023854265,1.90E+11
Bristol_Bay_4101113,Bristol_Bay,3922.0629,7,0,0,1.90E+11
Bristol_Bay_4101204,Bristol_Bay,44.2094,4,0.004473242,0.256296201,1.90E+11
Bristol_Bay_4101393,Bristol_Bay,4368.3552,7,0.002476181,0.141874408,1.90E+11
Bristol_Bay_4101523,Bristol_Bay,4583.0922,7,0.002323332,0.133116882,1.90E+11
Bristol_Bay_4101873,Bristol_Bay,178.4408,5,0.00211051,0.120923162,1.90E+11
Bristol_Bay_4101893,Bristol_Bay,6314.5206,7,0.000610944,0.035004483,1.90E+11
Bristol_Bay_4102104,Bristol_Bay,79.7828,4,0.002207579,0.126484775,1.90E+11
Bristol_Bay_4102114,Bristol_Bay,122.8875,5,0.001434146,0.08217044,1.90E+11
Bristol_Bay_4102243,Bristol_Bay,5481.988,7,0.000374904,0.021480407,1.90E+11
Bristol_Bay_4102343,Bristol_Bay,6913.3478,7,0.000940873,0.053908035,1.90E+11
Bristol_Bay_4102584,Bristol_Bay,67.1754,4,0.00455835,0.261172412,1.90E+11
Bristol_Bay_4103034,Bristol_Bay,112.2256,4,0.001895543,0.108606469,1.90E+11
Bristol_Bay_4103704,Bristol_Bay,67.399,5,0.002268748,0.12998949,1.90E+11
Bristol_Bay_4103902,Bristol_Bay,43.9494,3,0.004859925,0.278450986,1.90E+11
Bristol_Bay_4104714,Bristol_Bay,476.542,6,0.001679497,0.096228009,1.90E+11
Bristol_Bay_4104892,Bristol_Bay,48.6754,4,0.004856762,0.278269762,1.90E+11
Bristol_Bay_4105102,Bristol_Bay,43.3473,3,0.003546402,0.203193022,1.90E+11
Bristol_Bay_4105104,Bristol_Bay,655.7408,6,0.001096686,0.062835479,1.90E+11
Bristol_Bay_4105234,Bristol_Bay,729.0081,6,0.001709869,0.097968171,1.90E+11
Bristol_Bay_4105514,Bristol_Bay,44.4504,4,0.007106781,0.407181713,1.90E+11
Bristol_Bay_4105594,Bristol_Bay,109.4471,5,0,0,1.90E+11
Bristol_Bay_4105772,Bristol_Bay,80.2964,4,0.002630542,0.150718604,1.90E+11
Bristol_Bay_4105804,Bristol_Bay,554.1744,6,0,0,1.90E+11
Bristol_Bay_4105894,Bristol_Bay,271.755,5,0.003263842,0.187003701,1.90E+11
Bristol_Bay_4106064,Bristol_Bay,592.9327,6,0,0,1.90E+11
Bristol_Bay_4106152,Bristol_Bay,66.9253,4,0,0,1.90E+11
Bristol_Bay_4106264,Bristol_Bay,679.7124,6,0.001935179,0.110877474,1.90E+11
Bristol_Bay_4106382,Bristol_Bay,130.237,4,0.003351408,0.192020827,1.90E+11
Bristol_Bay_4106462,Bristol_Bay,111.8834,4,0.002761424,0.158217524,1.90E+11
Bristol_Bay_4106674,Bristol_Bay,58.9975,4,0.003950429,0.226341713,1.90E+11
Bristol_Bay_4106762,Bristol_Bay,80.8634,4,0.004150776,0.237820557,1.90E+11
Bristol_Bay_4106774,Bristol_Bay,345.2897,5,0.000774194,0.044358064,1.90E+11
Bristol_Bay_4106792,Bristol_Bay,97.5387,5,0,0,1.90E+11
Bristol_Bay_4106924,Bristol_Bay,175.7656,5,0,0,1.90E+11
Bristol_Bay_4106982,Bristol_Bay,98.52,5,0,0,1.90E+11
Bristol_Bay_4107112,Bristol_Bay,81.7749,5,0.006741921,0.386277775,1.90E+11
Bristol_Bay_4107154,Bristol_Bay,5340.8121,7,0,0,1.90E+11
Bristol_Bay_4107234,Bristol_Bay,6472.2636,7,0.000807941,0.046291628,1.90E+11
Bristol_Bay_4107464,Bristol_Bay,9400.3065,8,0,0,1.90E+11
Bristol_Bay_4107502,Bristol_Bay,100.7436,5,0.00078719,0.045102632,1.90E+11
Bristol_Bay_4107604,Bristol_Bay,12512.3521,8,0.000500589,0.02868166,1.90E+11
Bristol_Bay_4108004,Bristol_Bay,10832.6071,8,0,0,1.90E+11
Bristol_Bay_4108014,Bristol_Bay,12993.0137,8,0,0,1.90E+11
Bristol_Bay_4108152,Bristol_Bay,203.0507,5,0.004194226,0.240310012,1.90E+11
Bristol_Bay_4108242,Bristol_Bay,224.0055,5,0.002612749,0.149699152,1.90E+11
Bristol_Bay_4108322,Bristol_Bay,280.167,4,0.00148448,0.085054365,1.90E+11
Bristol_Bay_4110112,Bristol_Bay,52.6006,4,0.004930916,0.282518397,1.90E+11
Bristol_Bay_4110612,Bristol_Bay,46.2334,5,0.002773023,0.15888209,1.90E+11
Bristol_Bay_4111042,Bristol_Bay,71.0074,4,0.004738956,0.271520128,1.90E+11
Bristol_Bay_4111152,Bristol_Bay,83.4501,4,0.003707746,0.212437232,1.90E+11
Bristol_Bay_4111632,Bristol_Bay,71.4264,4,0.005054305,0.289587891,1.90E+11
Bristol_Bay_4111942,Bristol_Bay,263.4671,5,0.00063766,0.036535224,1.90E+11
Bristol_Bay_4112382,Bristol_Bay,101.2498,4,0.008343567,0.478040091,1.90E+11
Bristol_Bay_4113292,Bristol_Bay,249.7175,5,0.0031578,0.180927998,1.90E+11
Bristol_Bay_4114302,Bristol_Bay,711.2738,6,0.000848816,0.048633554,1.90E+11
Bristol_Bay_4114312,Bristol_Bay,96.5327,4,0.004790564,0.274477002,1.90E+11
Bristol_Bay_4114362,Bristol_Bay,183.5462,5,0.002797167,0.160265427,1.90E+11
Bristol_Bay_4116302,Bristol_Bay,82.7141,4,0.002544912,0.145812424,1.90E+11
Bristol_Bay_4116432,Bristol_Bay,302.2093,5,0,0,1.90E+11
Bristol_Bay_4116692,Bristol_Bay,752.2393,6,0,0,1.90E+11
Bristol_Bay_4117142,Bristol_Bay,878.3083,6,0.001925257,0.110308947,1.90E+11
Bristol_Bay_4117812,Bristol_Bay,97.8664,5,0.002389694,0.136919099,1.90E+11
Bristol_Bay_4118242,Bristol_Bay,362.5235,6,0,0,1.90E+11
Bristol_Bay_4118552,Bristol_Bay,519.1241,6,0.001847995,0.105882198,1.90E+11
Bristol_Bay_4119022,Bristol_Bay,1088.525,6,0.017957295,1.028766636,1.90E+11
Bristol_Bay_4119372,Bristol_Bay,1265.5171,6,0.001430376,0.081954451,1.90E+11
Bristol_Bay_4119432,Bristol_Bay,4363.2153,7,0.001047861,0.060037992,1.90E+11
Bristol_Bay_4119632,Bristol_Bay,4935.8254,7,0.001545866,0.08857151,1.90E+11
Bristol_Bay_4119972,Bristol_Bay,5089.7319,7,0,0,1.90E+11
Bristol_Bay_4120152,Bristol_Bay,6130.4547,7,0.00148488,0.085077273,1.90E+11
Bristol_Bay_5002498,Bristol_Bay,56.759,4,0.007597596,0.435301811,1.90E+11
Bristol_Bay_5007887,Bristol_Bay,47.926,4,0.011382348,0.652132311,1.90E+11
Bristol_Bay_5007917,Bristol_Bay,58.8996,3,0.002699665,0.154679045,1.90E+11
Bristol_Bay_5008427,Bristol_Bay,51.2113,4,0.001411619,0.080879785,1.90E+11
Bristol_Bay_5008497,Bristol_Bay,93.9581,4,0.00147623,0.084581695,1.90E+11
Bristol_Bay_5008737,Bristol_Bay,173.0836,4,0.002026123,0.116088152,1.90E+11
Bristol_Bay_5008887,Bristol_Bay,54.2471,4,0.006789824,0.389022286,1.90E+11
Bristol_Bay_5011650,Bristol_Bay,120.3797,5,0.006951838,0.398304552,1.90E+11
Bristol_Bay_5012050,Bristol_Bay,100.1136,4,0.013889376,0.795751459,1.90E+11
Bristol_Bay_5017441,Bristol_Bay,47.9764,4,0.006289508,0.36035751,1.90E+11
Bristol_Bay_5018896,Bristol_Bay,47.0697,4,0.003466296,0.198603309,1.90E+11
Bristol_Bay_5019001,Bristol_Bay,147.4443,4,0.001931088,0.110643072,1.90E+11
Bristol_Bay_5019161,Bristol_Bay,361.2492,5,0.007147867,0.409535636,1.90E+11
Bristol_Bay_5019176,Bristol_Bay,71.5877,5,0.002908264,0.166630771,1.90E+11
Bristol_Bay_5019446,Bristol_Bay,41.3109,4,0.005725174,0.328024721,1.90E+11
Bristol_Bay_5019751,Bristol_Bay,581.9191,5,0.003508876,0.201042936,1.90E+11
Bristol_Bay_5019921,Bristol_Bay,995.8227,6,0.000582334,0.033365254,1.90E+11
Bristol_Bay_5020386,Bristol_Bay,49.6678,4,0.00285295,0.163461527,1.90E+11
Bristol_Bay_5020786,Bristol_Bay,352.3697,5,0.002406371,0.137874645,1.90E+11
Bristol_Bay_5021296,Bristol_Bay,326.4131,5,0,0,1.90E+11
Bristol_Bay_5021406,Bristol_Bay,273.6752,5,0.001568146,0.089848102,1.90E+11
Bristol_Bay_5021776,Bristol_Bay,252.866,5,0,0,1.90E+11
Bristol_Bay_5021956,Bristol_Bay,545.2983,5,0,0,1.90E+11
Bristol_Bay_5022016,Bristol_Bay,55.1916,3,0,0,1.90E+11
Bristol_Bay_5022046,Bristol_Bay,441.3828,5,0,0,1.90E+11
Bristol_Bay_5022406,Bristol_Bay,550.4941,6,0,0,1.90E+11
Bristol_Bay_5022456,Bristol_Bay,653.9059,5,0,0,1.90E+11
Bristol_Bay_5026192,Bristol_Bay,69.9922,4,0.001228695,0.070399007,1.90E+11
Bristol_Bay_5027312,Bristol_Bay,41.0295,4,0.003572712,0.204700424,1.90E+11
Bristol_Bay_5028352,Bristol_Bay,159.7417,5,0.002856645,0.163673272,1.90E+11
Bristol_Bay_5028502,Bristol_Bay,72.0041,4,0.008368378,0.47946153,1.90E+11
Bristol_Bay_5028672,Bristol_Bay,47.1527,3,0,0,1.90E+11
Bristol_Bay_5029102,Bristol_Bay,315.5488,5,0.002077182,0.119013617,1.90E+11
Bristol_Bay_5029572,Bristol_Bay,54.8641,4,0.003812731,0.218452311,1.90E+11
Bristol_Bay_5030363,Bristol_Bay,73.6221,4,0.001145136,0.065611409,1.90E+11
Bristol_Bay_5030514,Bristol_Bay,66.5518,5,0.000892428,0.05113236,1.90E+11
Bristol_Bay_5030574,Bristol_Bay,62.5426,4,0.003886828,0.222697701,1.90E+11
Bristol_Bay_5030704,Bristol_Bay,44.4566,4,0.001957822,0.112174798,1.90E+11
Bristol_Bay_5031154,Bristol_Bay,127.7013,5,0,0,1.90E+11
Bristol_Bay_5031214,Bristol_Bay,173.5105,5,0.000880526,0.050450383,1.90E+11
Bristol_Bay_5032313,Bristol_Bay,118.6515,5,0.003790064,0.217153651,1.90E+11
Bristol_Bay_5032395,Bristol_Bay,54.4898,4,0.001910025,0.109436231,1.90E+11
Bristol_Bay_5032404,Bristol_Bay,69.8891,4,0,0,1.90E+11
Bristol_Bay_5032723,Bristol_Bay,504.8212,6,0.00427091,0.244703633,1.90E+11
Bristol_Bay_5032944,Bristol_Bay,271.8575,6,0.002887885,0.165463165,1.90E+11
Bristol_Bay_5033043,Bristol_Bay,156.7662,4,0.001789867,0.102551744,1.90E+11
Bristol_Bay_5033045,Bristol_Bay,56.1379,4,0.006953478,0.398398517,1.90E+11
Bristol_Bay_5033104,Bristol_Bay,248.5325,5,0.002092739,0.119904928,1.90E+11
Bristol_Bay_5033213,Bristol_Bay,664.7806,6,0.000901041,0.051625826,1.90E+11
Bristol_Bay_5033295,Bristol_Bay,113.8472,5,0.003336607,0.19117281,1.90E+11
Bristol_Bay_5033373,Bristol_Bay,145.9731,5,0.005132079,0.294043875,1.90E+11
Bristol_Bay_5033474,Bristol_Bay,3630.7269,7,0.002534479,0.145214627,1.90E+11
Bristol_Bay_5033733,Bristol_Bay,84.1602,4,0.008449253,0.484095028,1.90E+11
Bristol_Bay_5033883,Bristol_Bay,295.6663,5,0,0,1.90E+11
Bristol_Bay_5034213,Bristol_Bay,267.4671,5,0.002878377,0.164918407,1.90E+11
Bristol_Bay_5034423,Bristol_Bay,475.1638,5,0.00168192,0.096366852,1.90E+11
Bristol_Bay_5034833,Bristol_Bay,548.9641,5,0.002469018,0.141464019,1.90E+11
Bristol_Bay_5034953,Bristol_Bay,1335.1214,6,0,0,1.90E+11
Bristol_Bay_5035463,Bristol_Bay,1577.7004,6,0,0,1.90E+11
Bristol_Bay_5035645,Bristol_Bay,231.4027,5,0.005320421,0.304834776,1.90E+11
Bristol_Bay_5035693,Bristol_Bay,2262.0224,6,0.001183261,0.067795842,1.90E+11
Bristol_Bay_5035695,Bristol_Bay,158.1445,4,0.001325171,0.07592668,1.90E+11
Bristol_Bay_5035935,Bristol_Bay,285.5605,5,0.001221034,0.069960052,1.90E+11
Bristol_Bay_5036715,Bristol_Bay,150.3474,5,0.006222362,0.356510474,1.90E+11
Bristol_Bay_5037715,Bristol_Bay,122.3975,4,0,0,1.90E+11
Bristol_Bay_5037825,Bristol_Bay,328.0251,5,0.002482358,0.142228369,1.90E+11
