OID_,cat_ID_con,cat_ID,cat_ID_txt,NHDPlusID,region,AwcHuc12_wtd_elev_MIN,AwcHuc12_wtd_elev_MAX,AwcHuc12_wtd_elev_MEAN,AwcHuc12_wtd_elev_STD
929,Prince_William_Sound_46065,46065.000000000000000,46065,,Prince_William_Sound,2,895,229.579574701104320,202.259336305712992
930,Prince_William_Sound_46103,46103.000000000000000,46103,,Prince_William_Sound,0,1977,679.501661550318317,412.987948151331409
931,Prince_William_Sound_46293,46293.000000000000000,46293,,Prince_William_Sound,23,2261,967.686404123178590,424.929909843081759
932,Prince_William_Sound_46483,46483.000000000000000,46483,,Prince_William_Sound,0,2436,879.401459569104190,451.292794052828071
933,Prince_William_Sound_60732,60732.000000000000000,60732,,Prince_William_Sound,0,198,25.646351655416293,35.711274400161109
934,Prince_William_Sound_61812,61812.000000000000000,61812,,Prince_William_Sound,0,513,115.433283283283387,113.460694659267176
935,Prince_William_Sound_62232,62232.000000000000000,62232,,Prince_William_Sound,0,550,177.448556039073168,148.583769891623888
936,Prince_William_Sound_64192,64192.000000000000000,64192,,Prince_William_Sound,0,702,323.367109203669543,177.322634452905078
937,Prince_William_Sound_66912,66912.000000000000000,66912,,Prince_William_Sound,0,825,293.875739134186631,191.782703120352693
938,Prince_William_Sound_67552,67552.000000000000000,67552,,Prince_William_Sound,2,730,299.585739282588634,143.849246655608596
939,Prince_William_Sound_71142,71142.000000000000000,71142,,Prince_William_Sound,2,1204,476.565277219648408,273.459634297995592
940,Prince_William_Sound_71952,71952.000000000000000,71952,,Prince_William_Sound,1,1361,624.005587686348917,315.019066559867838
941,Prince_William_Sound_72242,72242.000000000000000,72242,,Prince_William_Sound,1,1408,534.281388645554102,360.515242207795438
942,Prince_William_Sound_72402,72402.000000000000000,72402,,Prince_William_Sound,0,1294,487.340355484035172,295.771986137574345
943,Prince_William_Sound_72972,72972.000000000000000,72972,,Prince_William_Sound,0,996,517.479480515613204,186.693652491504679
944,Prince_William_Sound_74042,74042.000000000000000,74042,,Prince_William_Sound,2,1172,346.910732570050868,226.552103153869581
945,Prince_William_Sound_74542,74542.000000000000000,74542,,Prince_William_Sound,0,1234,573.815203516317297,265.968506158879222
946,Prince_William_Sound_74602,74602.000000000000000,74602,,Prince_William_Sound,2,1244,485.561715064563259,269.709914047314271
947,Prince_William_Sound_75151,75151.000000000000000,75151,,Prince_William_Sound,1,1630,815.996009990261314,284.322087138533789
948,Prince_William_Sound_75422,75422.000000000000000,75422,,Prince_William_Sound,6,1741,706.186854511617298,377.228434937324209
949,Prince_William_Sound_75432,75432.000000000000000,75432,,Prince_William_Sound,0,1318,530.384447441255247,275.761711238931241
950,Prince_William_Sound_75842,75842.000000000000000,75842,,Prince_William_Sound,1,1574,595.016642432302206,366.612155402521125
951,Prince_William_Sound_76622,76622.000000000000000,76622,,Prince_William_Sound,3,1839,762.490034528067554,377.479677242139417
952,Prince_William_Sound_76652,76652.000000000000000,76652,,Prince_William_Sound,1,1741,547.280131833288237,314.103380145713686
953,Prince_William_Sound_76812,76812.000000000000000,76812,,Prince_William_Sound,0,1726,626.870787488747851,345.412691390465113
954,Prince_William_Sound_77292,77292.000000000000000,77292,,Prince_William_Sound,2,1658,467.038033777862665,346.896821561898093
955,Prince_William_Sound_78522,78522.000000000000000,78522,,Prince_William_Sound,0,1450,461.696785164699634,333.162198267149449
956,Prince_William_Sound_78912,78912.000000000000000,78912,,Prince_William_Sound,0,1275,311.520391910526882,287.337147235745988
957,Prince_William_Sound_79531,79531.000000000000000,79531,,Prince_William_Sound,2,1624,978.979536511986680,300.244897656592741
958,Prince_William_Sound_79792,79792.000000000000000,79792,,Prince_William_Sound,-2,1572,385.191471580953248,334.063990209264887
959,Prince_William_Sound_79972,79972.000000000000000,79972,,Prince_William_Sound,0,1293,462.149025043951326,277.422282543407448
960,Prince_William_Sound_80272,80272.000000000000000,80272,,Prince_William_Sound,0,1591,592.136731208900869,369.144800114527470
961,Prince_William_Sound_82471,82471.000000000000000,82471,,Prince_William_Sound,23,2002,943.525460506996865,420.236400293367524
962,Prince_William_Sound_86871,86871.000000000000000,86871,,Prince_William_Sound,4,1367,617.521208026725162,321.471995521356234
963,Prince_William_Sound_87851,87851.000000000000000,87851,,Prince_William_Sound,0,1607,702.542157206460274,325.074524831315614
964,Prince_William_Sound_91741,91741.000000000000000,91741,,Prince_William_Sound,82,2203,1067.463943812873367,419.426220303484058
965,Prince_William_Sound_91921,91921.000000000000000,91921,,Prince_William_Sound,48,2203,1023.545693711977947,430.684460900655154
966,Prince_William_Sound_92151,92151.000000000000000,92151,,Prince_William_Sound,0,2203,962.067658553972592,454.618343590290692
967,Prince_William_Sound_93261,93261.000000000000000,93261,,Prince_William_Sound,3,1982,974.310097990115082,425.730415127091760
