OID_,cat_ID_txt,cat_elev_ZONE_CODE,cat_elev_COUNT,cat_elev_AREA,cat_elev_MIN,cat_elev_MAX,cat_elev_RANGE,cat_elev_MEAN,cat_elev_STD,cat_elev_SUM,cat_elev_VARIETY,cat_elev_MAJORITY,cat_elev_MINORITY,cat_elev_MEDIAN,cat_elev_PCT90,region,cat_ID_con,cat_slope_COUNT,cat_slope_AREA,cat_slope_MIN,cat_slope_MAX,cat_slope_RANGE,cat_slope_MEAN,cat_slope_STD,cat_slope_SUM,cat_slope_MEDIAN,cat_slope_PCT90
382,5034893,113,1705.000000000000000,170500.000000000000000,70,102,32,77.453372434017595,8.198223937138021,132058.000000000000000,33,70,94,75,89,Bristol_Bay,Bristol_Bay_5034893,1705.000000000000000,170500.000000000000000,0.000000000000000,0.208804666996002,0.208804666996002,0.040213255177298,0.039418745593481,68.563600077293913,0.030385673046112,0.091717921197414
383,5038375,114,7945.000000000000000,794500.000000000000000,18,70,52,30.925235997482595,13.319341468925066,245701.000000000000000,53,21,70,23,54,Bristol_Bay,Bristol_Bay_5038375,7945.000000000000000,794500.000000000000000,0.000000000000000,0.340472280979156,0.340472280979156,0.033047767671129,0.047302727134313,262.564514147117507,0.028647888451815,0.069717687368394
384,48267,1,7607.000000000000000,760700.000000000000000,9,48,39,30.056263967398507,8.900187946002173,228638.000000000000000,40,34,9,32,40,Kodiak,Kodiak_48267,7607.000000000000000,760700.000000000000000,0.000000000000000,0.365887016057968,0.365887016057968,0.055424123133818,0.065888013586887,421.611304678953843,0.030385673046112,0.164880529046059
385,49617,2,1470.000000000000000,147000.000000000000000,12,54,42,19.591836734693867,9.473094805702825,28800.000000000000000,43,15,34,16,30,Kodiak,Kodiak_49617,1470.000000000000000,147000.000000000000000,0.000000000000000,0.266438871622086,0.266438871622086,0.046764328681110,0.049986031249477,68.743563161231634,0.032029312103987,0.096087850630283
386,50197,3,819.000000000000000,81900.000000000000000,13,35,22,21.074481074481071,5.377615688559578,17260.000000000000000,23,14,33,21,28,Kodiak,Kodiak_50197,819.000000000000000,81900.000000000000000,0.000000000000000,0.188401401042938,0.188401401042938,0.060701336900411,0.042230561696727,49.714394921436934,0.051645703613758,0.121963813900948
387,64593,4,2080.000000000000000,208000.000000000000000,13,75,62,45.986538461538544,13.430082891750533,95652.000000000000000,63,49,14,47,63,Kodiak,Kodiak_64593,2080.000000000000000,208000.000000000000000,0.000000000000000,0.650175094604492,0.650175094604492,0.186557959594603,0.129636060919252,388.040555956773346,0.153772890567780,0.385678201913834
388,72144,5,657.000000000000000,65700.000000000000000,38,121,83,80.800608828005991,19.101064214316331,53086.000000000000000,84,74,38,79,106,Kodiak,Kodiak_72144,657.000000000000000,65700.000000000000000,0.010128558613360,0.323000729084015,0.312872170470655,0.140732714839710,0.057204048600192,92.461393649689782,0.137763023376465,0.215048944950104
389,76954,6,4168.000000000000000,416800.000000000000000,29,80,51,41.128119001919309,8.836779497854879,171422.000000000000000,52,33,29,38,54,Kodiak,Kodiak_76954,4168.000000000000000,416800.000000000000000,0.000000000000000,0.469849795103073,0.469849795103073,0.063618837576002,0.069103002592823,265.163315016776039,0.036519031971693,0.162656195461750
390,77794,7,4689.000000000000000,468900.000000000000000,15,88,73,27.745788014502079,10.860355386053733,130100.000000000000000,74,21,83,24,38,Kodiak,Kodiak_77794,4689.000000000000000,468900.000000000000000,0.000000000000000,0.473546713590622,0.473546713590622,0.064283063532743,0.071717746101925,301.423284905031551,0.032029312103987,0.169785082340240
391,90346,8,19618.000000000000000,1961800.000000000000000,81,638,557,183.119380161076407,112.555694217248643,3592436.000000000000000,546,81,513,140,353,Kodiak,Kodiak_90346,19618.000000000000000,1961800.000000000000000,0.000000000000000,0.750564575195312,0.750564575195312,0.171288678571113,0.144417834123871,3360.341296208089261,0.135131582617760,0.397079646587372
392,93176,9,853.000000000000000,85300.000000000000000,123,195,72,140.276670574443216,16.513119788217228,119656.000000000000000,67,131,181,133,168,Kodiak,Kodiak_93176,853.000000000000000,85300.000000000000000,0.000000000000000,0.221209958195686,0.221209958195686,0.065322887762761,0.050130457325704,55.720423261635098,0.050642780959606,0.137763023376465
393,94216,10,6507.000000000000000,650700.000000000000000,120,508,388,217.610112186875796,84.273805889451864,1415989.000000000000000,376,121,402,193,348,Kodiak,Kodiak_94216,6507.000000000000000,650700.000000000000000,0.000000000000000,0.598506629467010,0.598506629467010,0.194364798452493,0.116691686252865,1264.731743530370750,0.192708238959312,0.354002630710602
394,97276,11,7207.000000000000000,720700.000000000000000,81,378,297,132.640488414042039,46.221421451040719,955940.000000000000000,261,118,302,120,199,Kodiak,Kodiak_97276,7207.000000000000000,720700.000000000000000,0.000000000000000,0.417603790760040,0.417603790760040,0.118077943438155,0.106865818979584,850.987738358785350,0.081028416752815,0.309871286153793
395,99516,12,7097.000000000000000,709700.000000000000000,126,659,533,263.112864590673382,126.905196611788469,1867312.000000000000000,519,129,543,224,464,Kodiak,Kodiak_99516,7097.000000000000000,709700.000000000000000,0.000000000000000,0.695378243923187,0.695378243923187,0.240159763667323,0.153329287707466,1704.413842746992259,0.216522827744484,0.451251775026321
396,100826,13,912.000000000000000,91200.000000000000000,121,167,46,128.887061403508909,9.835342159769429,117545.000000000000000,45,123,121,124,145,Kodiak,Kodiak_100826,912.000000000000000,91200.000000000000000,0.000000000000000,0.199765592813492,0.199765592813492,0.043589723554824,0.042066300306008,39.753827881999257,0.028647888451815,0.107667930424213
397,101556,14,2371.000000000000000,237100.000000000000000,121,162,41,128.700548291860059,6.872563846193095,305149.000000000000000,42,127,158,127,137,Kodiak,Kodiak_101556,2371.000000000000000,237100.000000000000000,0.000000000000000,0.202570334076881,0.202570334076881,0.024740095308443,0.031081666445515,58.658765976317312,0.020257117226720,0.071619689464569
398,103096,15,736.000000000000000,73600.000000000000000,124,130,6,125.482336956521692,0.778245641018722,92355.000000000000000,7,125,129,125,126,Kodiak,Kodiak_103096,736.000000000000000,73600.000000000000000,0.000000000000000,0.101790644228458,0.101790644228458,0.012643082945547,0.016076319089736,9.305309047922497,0.000000000000000,0.032029312103987
399,103196,16,16141.000000000000000,1614100.000000000000000,48,387,339,74.638126510129652,60.764487858912595,1204734.000000000000000,332,54,192,56,111,Kodiak,Kodiak_103196,16141.000000000000000,1614100.000000000000000,0.000000000000000,0.344962120056152,0.344962120056152,0.027439181880709,0.059349680102907,442.895834736525956,0.000000000000000,0.114591404795647
400,103296,17,2391.000000000000000,239100.000000000000000,131,183,52,149.842325386867316,16.251108210074825,358273.000000000000000,53,134,183,143,171,Kodiak,Kodiak_103296,2391.000000000000000,239100.000000000000000,0.000000000000000,0.397982805967331,0.397982805967331,0.095373805217361,0.100265154326951,228.038768274709724,0.054543942213058,0.259415894746780
401,103456,18,6314.000000000000000,631400.000000000000000,125,171,46,129.167880899588539,7.559415652401485,815566.000000000000000,47,126,169,127,133,Kodiak,Kodiak_103456,6314.000000000000000,631400.000000000000000,0.000000000000000,0.317070811986923,0.317070811986923,0.018257187556836,0.038249252455970,115.275882233864991,0.000000000000000,0.054543942213058
402,103496,19,766.000000000000000,76600.000000000000000,18,57,39,30.678851174934728,10.112487264773241,23500.000000000000000,40,20,18,28,48,Kodiak,Kodiak_103496,766.000000000000000,76600.000000000000000,0.000000000000000,0.304696768522263,0.304696768522263,0.085107107609073,0.061573663637101,65.192044428549721,0.073736980557442,0.164099097251892
403,106626,20,3158.000000000000000,315800.000000000000000,123,759,636,272.647245091829916,176.564754191616288,861020.000000000000000,583,150,239,169,577,Kodiak,Kodiak_106626,3158.000000000000000,315800.000000000000000,0.000000000000000,0.763973057270050,0.763973057270050,0.229156426745664,0.162469345954147,723.675995662807168,0.201809272170067,0.466343551874161
404,106676,21,977.000000000000000,97700.000000000000000,114,155,41,133.510747185260868,9.314264006136135,130440.000000000000000,42,125,117,130,148,Kodiak,Kodiak_106676,977.000000000000000,97700.000000000000000,0.000000000000000,0.390961557626724,0.390961557626724,0.093050548590399,0.069372923340738,90.910385972820208,0.073736980557442,0.194825962185860
405,107796,22,1874.000000000000000,187400.000000000000000,46,143,97,65.464781216648788,17.723329890028271,122681.000000000000000,89,47,113,62,89,Kodiak,Kodiak_107796,1874.000000000000000,187400.000000000000000,0.000000000000000,0.268165856599808,0.268165856599808,0.052135058994760,0.042904858737033,97.701100556179767,0.040514227002859,0.107091092318297
406,107816,23,2566.000000000000000,256600.000000000000000,42,347,305,131.098986749804936,82.500192156807671,336400.000000000000000,301,48,42,111,265,Kodiak,Kodiak_107816,2566.000000000000000,256600.000000000000000,0.000000000000000,0.421272277832031,0.421272277832031,0.137439322789633,0.120533993951851,352.669302278198472,0.096087850630283,0.324268639087677
407,108356,24,5022.000000000000000,502200.000000000000000,8,105,97,30.752289924332985,17.199776381680813,154438.000000000000000,94,14,9,22,54,Kodiak,Kodiak_108356,5022.000000000000000,502200.000000000000000,0.000000000000000,0.415263622999191,0.415263622999191,0.074096213263648,0.076704763018081,372.111183010040520,0.040514227002859,0.194825962185860
408,128685,25,514.000000000000000,51400.000000000000000,19,79,60,32.636186770428040,14.864299730258185,16775.000000000000000,60,22,60,26,58,Kodiak,Kodiak_128685,514.000000000000000,51400.000000000000000,0.000000000000000,0.444956511259079,0.444956511259079,0.160325385515980,0.110451036999054,82.407248155213864,0.133220151066780,0.332420966029167
409,129955,26,1777.000000000000000,177700.000000000000000,114,144,30,120.832864378165425,6.191529454331748,214720.000000000000000,31,116,144,119,131,Kodiak,Kodiak_129955,1777.000000000000000,177700.000000000000000,0.000000000000000,0.176887109875679,0.176887109875679,0.026526201637457,0.028221211945639,47.137060309760294,0.022648144513369,0.067944407463074
410,130295,27,2050.000000000000000,205000.000000000000000,106,144,38,123.856097560975627,9.605855652660447,253905.000000000000000,39,109,106,123,139,Kodiak,Kodiak_130295,2050.000000000000000,205000.000000000000000,0.000000000000000,0.118118107318878,0.118118107318878,0.028917283792866,0.019094933225815,59.280431775376144,0.030385673046112,0.050743073225022
411,130735,28,2197.000000000000000,219700.000000000000000,12,319,307,67.694583522985809,54.575967380717692,148725.000000000000000,250,19,146,51,137,Kodiak,Kodiak_130735,2197.000000000000000,219700.000000000000000,0.000000000000000,0.457684576511383,0.457684576511383,0.105877578005018,0.077860099078578,232.613038877024991,0.091156952083111,0.176887109875679
412,18457,1,2358.000000000000000,235800.000000000000000,3,70,67,19.229007633587813,14.744765691600387,45342.000000000000000,68,8,70,13,42,Prince_William_Sound,Prince_William_Sound_18457,2358.000000000000000,235800.000000000000000,0.000000000000000,0.269120514392853,0.269120514392853,0.080287710103531,0.060265756452129,189.318420424125662,0.064854390919209,0.173076361417770
413,26464,2,10795.000000000000000,1079500.000000000000000,10,263,253,90.133024548401650,42.612674363071697,972986.000000000000000,244,108,222,93,136,Prince_William_Sound,Prince_William_Sound_26464,10795.000000000000000,1079500.000000000000000,0.000000000000000,0.632826864719391,0.632826864719391,0.149495849501550,0.104136229124809,1613.807695369227076,0.128117039799690,0.292149782180786
414,28086,3,2900.000000000000000,290000.000000000000000,0,489,489,241.443448275861755,143.698162738137739,700186.000000000000000,488,3,74,265,426,Prince_William_Sound,Prince_William_Sound_28086,2900.000000000000000,290000.000000000000000,0.000000000000000,0.937560498714447,0.937560498714447,0.376902975528020,0.170668640846670,1093.018629031257205,0.354350298643112,0.609191083908081
415,29854,4,1862.000000000000000,186200.000000000000000,2,84,82,16.725563909774483,18.428524263474866,31143.000000000000000,83,7,62,7,48,Prince_William_Sound,Prince_William_Sound_29854,1862.000000000000000,186200.000000000000000,0.000000000000000,0.340472280979156,0.340472280979156,0.073270452747003,0.075251750242432,136.429583014920439,0.036519031971693,0.198760448396206
416,30884,5,1971.000000000000000,197100.000000000000000,2,59,57,14.745814307458161,12.455250247814595,29064.000000000000000,58,3,53,11,33,Prince_William_Sound,Prince_William_Sound_30884,1971.000000000000000,197100.000000000000000,0.000000000000000,0.349247425794601,0.349247425794601,0.070868643426928,0.064855593234607,139.682096194475605,0.054543942213058,0.163317665457726
417,31865,6,2456.000000000000000,245600.000000000000000,0,69,69,23.292345276872922,12.486835023218248,57206.000000000000000,66,27,0,23,41,Prince_William_Sound,Prince_William_Sound_31865,2456.000000000000000,245600.000000000000000,0.000000000000000,0.240751668810844,0.240751668810844,0.080358365897987,0.038997317301716,197.360146645456325,0.079106524586678,0.132060021162033
418,36645,7,123.000000000000000,12300.000000000000000,6,86,80,26.479674796747975,20.321541133501281,3257.000000000000000,50,8,6,18,58,Prince_William_Sound,Prince_William_Sound_36645,123.000000000000000,12300.000000000000000,0.000000000000000,0.294945478439331,0.294945478439331,0.155719248691528,0.095897708220266,19.153467589057978,0.151928022503853,0.272977542877197
419,37815,8,11468.000000000000000,1146800.000000000000000,0,494,494,81.227502615974927,94.453530542570576,931517.000000000000000,467,8,251,39,221,Prince_William_Sound,Prince_William_Sound_37815,11468.000000000000000,1146800.000000000000000,0.000000000000000,1.061446189880371,1.061446189880371,0.230893836049480,0.215045399819365,2647.890511815438003,0.214619308710098,0.525207459926605
420,38993,9,4342.000000000000000,434200.000000000000000,1,52,51,19.608705665591938,7.311868769494737,85141.000000000000000,52,18,1,18,27,Prince_William_Sound,Prince_William_Sound_38993,4342.000000000000000,434200.000000000000000,0.000000000000000,0.157237112522125,0.157237112522125,0.034803560854097,0.028739457794824,151.117061228491252,0.030385673046112,0.077136754989624
421,40285,10,1542.000000000000000,154200.000000000000000,16,100,84,23.342412451361870,18.257155842188737,35994.000000000000000,83,16,34,16,47,Prince_William_Sound,Prince_William_Sound_40285,1542.000000000000000,154200.000000000000000,0.000000000000000,0.446107715368271,0.446107715368271,0.048368188273524,0.099727086334243,74.583746317773915,0.000000000000000,0.242850725352764
422,41515,11,1762.000000000000000,176200.000000000000000,2,55,53,19.972758229284942,11.110800249149783,35192.000000000000000,54,16,53,17,35,Prince_William_Sound,Prince_William_Sound_41515,1762.000000000000000,176200.000000000000000,0.000000000000000,0.425512194633484,0.425512194633484,0.114727350249443,0.073573010457729,202.149591139517810,0.096087850630283,0.221209958195686
423,42563,12,3063.000000000000000,306300.000000000000000,8,486,478,69.959516813581587,96.270487946834805,214286.000000000000000,359,32,8,30,244,Prince_William_Sound,Prince_William_Sound_42563,3063.000000000000000,306300.000000000000000,0.000000000000000,0.732024490833282,0.732024490833282,0.147600174706990,0.161952096802271,452.099335127510926,0.077136754989624,0.447714418172836
424,43055,13,821.000000000000000,82100.000000000000000,26,71,45,40.674786845310585,12.896485093079693,33394.000000000000000,45,28,71,37,61,Prince_William_Sound,Prince_William_Sound_43055,821.000000000000000,82100.000000000000000,0.000000000000000,0.297887176275253,0.297887176275253,0.104919493323176,0.068722777354823,86.138904018327665,0.101790644228458,0.202823385596275
425,43185,14,8602.000000000000000,860200.000000000000000,348,686,338,472.157172750523955,70.662691276498620,4061496.000000000000000,327,424,631,463,572,Prince_William_Sound,Prince_William_Sound_43185,8602.000000000000000,860200.000000000000000,0.000000000000000,0.619889914989471,0.619889914989471,0.188575925711924,0.103850939194605,1622.130112973970881,0.177176848053932,0.334085136651993
426,43933,15,3776.000000000000000,377600.000000000000000,0,512,512,222.918167372881669,164.124664948699035,841739.000000000000000,512,4,32,222,455,Prince_William_Sound,Prince_William_Sound_43933,3776.000000000000000,377600.000000000000000,0.000000000000000,1.047883152961731,1.047883152961731,0.350391540957035,0.194878982237988,1323.078458653764983,0.389383971691132,0.562550187110901
427,43973,16,2363.000000000000000,236300.000000000000000,1,362,361,52.159119763013130,67.871933158036839,123252.000000000000000,258,4,141,20,131,Prince_William_Sound,Prince_William_Sound_43973,2363.000000000000000,236300.000000000000000,0.000000000000000,0.889052271842957,0.889052271842957,0.157627110694264,0.158796941831291,372.472862570546170,0.113240577280521,0.337901419401169
428,44553,17,3888.000000000000000,388800.000000000000000,0,35,35,4.436471193415646,3.493023189776193,17249.000000000000000,34,5,17,4,8,Prince_William_Sound,Prince_William_Sound_44553,3888.000000000000000,388800.000000000000000,0.000000000000000,0.230965420603752,0.230965420603752,0.041638224059668,0.036372102144072,161.889415143988941,0.032029312103987,0.085943602025509
429,44623,18,4300.000000000000000,430000.000000000000000,0,13,13,5.562325581395354,2.991005770957948,23918.000000000000000,14,6,13,6,9,Prince_William_Sound,Prince_William_Sound_44623,4300.000000000000000,430000.000000000000000,0.000000000000000,0.286476522684097,0.286476522684097,0.042445062469301,0.049746134483300,182.513768617995026,0.028647888451815,0.111873447895050
430,46055,19,1455.000000000000000,145500.000000000000000,2,70,68,17.635738831615125,13.267611432127543,25660.000000000000000,68,3,59,16,37,Prince_William_Sound,Prince_William_Sound_46055,1455.000000000000000,145500.000000000000000,0.000000000000000,0.206581979990005,0.206581979990005,0.063786884678265,0.043921589206316,92.809917206876023,0.057295762002468,0.125283151865005
