OID_,cat_ID_txt,FType,AwcHuc12_wtd_lake_area_sqm,AwcHuc12_wtd_lake_per,region,cat_ID,cat_ID_con
1454,14858,390,9660.376213575635120,0.044647690813266,Kodiak,14858,Kodiak_14858
1455,14958,390,39051.320076560434245,0.159816493800150,Kodiak,14958,Kodiak_14958
1456,15261,390,761304.842471087584272,5.694681176711929,Kodiak,15261,Kodiak_15261
1457,45317,390,2751.404272421040787,0.037960351987708,Kodiak,45317,Kodiak_45317
1458,46907,390,32635.077306389655860,0.229348025625564,Kodiak,46907,Kodiak_46907
1459,47187,390,572529.789178752456792,4.621499057011014,Kodiak,47187,Kodiak_47187
1460,47207,390,961859.735931379604153,3.345587444674556,Kodiak,47207,Kodiak_47207
1461,47797,390,702422.097849954618141,2.474755043775273,Kodiak,47797,Kodiak_47797
1462,48057,390,757381.915686856606044,1.496586294243828,Kodiak,48057,Kodiak_48057
1463,48067,390,957655.994170549791306,3.990765411098771,Kodiak,48067,Kodiak_48067
1464,48197,390,3301842.741680107079446,6.189844837232522,Kodiak,48197,Kodiak_48197
1465,48267,390,13903654.692085500806570,17.259164121404925,Kodiak,48267,Kodiak_48267
1466,48707,390,78014.934311897071893,0.419574989038804,Kodiak,48707,Kodiak_48707
1467,48997,390,208932.810734740691260,0.523567646482550,Kodiak,48997,Kodiak_48997
1468,49617,390,18815463.737128809094429,6.396925926045270,Kodiak,49617,Kodiak_49617
1469,49707,390,353650.260439337347634,0.596319498932371,Kodiak,49707,Kodiak_49707
1470,49837,390,371194.556267524487339,0.562503779025400,Kodiak,49837,Kodiak_49837
1471,50207,390,5285341.131053566001356,10.699157748349311,Kodiak,50207,Kodiak_50207
1472,63603,390,2423049.973914450500160,10.558135975853395,Kodiak,63603,Kodiak_63603
1473,63943,390,83648.204320193093736,0.293641564671662,Kodiak,63943,Kodiak_63943
1474,64263,390,569835.710705293458886,2.009584286533996,Kodiak,64263,Kodiak_64263
1475,64593,390,6437073.985652931034565,9.817461651262104,Kodiak,64593,Kodiak_64593
1476,64633,390,1923172.238852234091610,4.704571168557379,Kodiak,64633,Kodiak_64633
1477,64673,390,803422.737872717436403,1.710651212630265,Kodiak,64673,Kodiak_64673
1478,66383,390,2125314.909756450448185,10.570182624480648,Kodiak,66383,Kodiak_66383
1479,66643,390,963696.038020490203053,5.740181063462649,Kodiak,66643,Kodiak_66643
1480,70982,390,408562.633297698688693,8.549123944291665,Kodiak,70982,Kodiak_70982
1481,74624,390,633807.780067357234657,3.856334033448068,Kodiak,74624,Kodiak_74624
1482,75194,390,7604.050331919648670,0.027332445496933,Kodiak,75194,Kodiak_75194
1483,75624,390,290766.038568756717723,1.920769180662946,Kodiak,75624,Kodiak_75624
1484,76542,390,369244.168433955055661,2.657541768752105,Kodiak,76542,Kodiak_76542
1485,76564,390,137267.682652025076095,0.445390863775082,Kodiak,76564,Kodiak_76564
1486,76942,390,1227760.362471599597484,7.827458591621451,Kodiak,76942,Kodiak_76942
1487,77254,390,1725598.317700398154557,5.548958018439943,Kodiak,77254,Kodiak_77254
1488,77294,390,4509.068399508887524,0.013936707474242,Kodiak,77294,Kodiak_77294
1489,77372,390,467856.151665375335142,2.384502854971410,Kodiak,77372,Kodiak_77372
1490,77702,390,305945.449645559245255,1.693618733022371,Kodiak,77702,Kodiak_77702
1491,77794,390,1542672.373350004898384,2.815172629451545,Kodiak,77794,Kodiak_77794
1492,77824,390,819215.421698905178346,1.885850681050240,Kodiak,77824,Kodiak_77824
1493,77864,390,1542672.373350004898384,2.797402511396904,Kodiak,77864,Kodiak_77864
1494,77872,390,2553968.318698361981660,7.687072431234950,Kodiak,77872,Kodiak_77872
1495,77952,390,1138070.131053620716557,6.607658902392781,Kodiak,77952,Kodiak_77952
1496,78072,390,2292206.855549290310591,5.754571246684367,Kodiak,78072,Kodiak_78072
1497,78104,390,1943295.593943277141079,1.350813801606742,Kodiak,78104,Kodiak_78104
1498,78602,390,2780685.261941344011575,5.917988511591172,Kodiak,78602,Kodiak_78602
1499,78804,390,21346.525533947562508,0.049150322082442,Kodiak,78804,Kodiak_78804
1500,79034,390,525619.172654837951995,2.858816661979223,Kodiak,79034,Kodiak_79034
1501,79642,390,700487.940525423851795,1.704827240043866,Kodiak,79642,Kodiak_79642
1502,79842,390,2012468.944925228832290,4.212733106261378,Kodiak,79842,Kodiak_79842
1503,79862,390,2157292.579719483386725,3.602115525432602,Kodiak,79862,Kodiak_79862
1504,80022,390,1109409.765705362195149,2.090468920622353,Kodiak,80022,Kodiak_80022
1505,80054,390,352586.902433787065092,0.486762498338219,Kodiak,80054,Kodiak_80054
1506,80624,390,334245.771520117821638,0.242931474302080,Kodiak,80624,Kodiak_80624
1507,80644,390,4303015.687013663351536,3.371212540750284,Kodiak,80644,Kodiak_80644
1508,96786,390,26443.954916250226233,0.167144648987107,Kodiak,96786,Kodiak_96786
1509,97006,390,28549.440567357232794,0.228567407229094,Kodiak,97006,Kodiak_97006
1510,17027,390,5688.951944264455960,0.151322036022462,Prince_William_Sound,17027,Prince_William_Sound_17027
1511,17697,390,38507.605923384406196,0.416744471633255,Prince_William_Sound,17697,Prince_William_Sound_17697
1512,18357,390,6904.334750595259720,0.034118394331972,Prince_William_Sound,18357,Prince_William_Sound_18357
1513,18547,390,25771.293257056331640,0.106074348159356,Prince_William_Sound,18547,Prince_William_Sound_18547
1514,18737,390,90355.700897016969975,0.139229824732525,Prince_William_Sound,18737,Prince_William_Sound_18737
1515,18747,390,90355.700897016955423,0.138957463239753,Prince_William_Sound,18747,Prince_William_Sound_18747
1516,22134,390,29317.711810123561008,1.662944515605420,Prince_William_Sound,22134,Prince_William_Sound_22134
1517,23854,390,19737.686484438403568,1.278016477883865,Prince_William_Sound,23854,Prince_William_Sound_23854
1518,25516,390,107322.114663718180964,3.627217610643443,Prince_William_Sound,25516,Prince_William_Sound_25516
1519,26246,390,4728.293710931355236,0.268683583982916,Prince_William_Sound,26246,Prince_William_Sound_26246
1520,26334,390,582966.394161937059835,10.828560705883369,Prince_William_Sound,26334,Prince_William_Sound_26334
1521,28576,390,529433.624238397460431,8.308229618956711,Prince_William_Sound,28576,Prince_William_Sound_28576
1522,29954,390,557220.528835852514021,3.829404847989860,Prince_William_Sound,29954,Prince_William_Sound_29954
1523,30084,390,2577.262042840418871,0.011883902996451,Prince_William_Sound,30084,Prince_William_Sound_30084
1524,30114,390,2941599.997410814277828,13.267183823790429,Prince_William_Sound,30114,Prince_William_Sound_30114
1525,3038,390,61494.143033189771813,0.189687842883992,Prince_William_Sound,3038,Prince_William_Sound_3038
1526,30596,390,313028.631655310920905,3.439950676446855,Prince_William_Sound,30596,Prince_William_Sound_30596
1527,30774,390,3466434.265913816634566,22.714481229244779,Prince_William_Sound,30774,Prince_William_Sound_30774
1528,30886,390,4858.833622584142176,0.052946927279489,Prince_William_Sound,30886,Prince_William_Sound_30886
1529,30934,390,66577.106777232009335,0.574748195975656,Prince_William_Sound,30934,Prince_William_Sound_30934
1530,31226,390,11638.782113357210619,0.059184962768342,Prince_William_Sound,31226,Prince_William_Sound_31226
1531,31916,390,955.493204545734784,0.002119432605880,Prince_William_Sound,31916,Prince_William_Sound_31916
1532,33106,390,7835.564294858788344,0.025155833886686,Prince_William_Sound,33106,Prince_William_Sound_33106
1533,33396,390,225166.186484089645091,0.278336880828819,Prince_William_Sound,33396,Prince_William_Sound_33396
1534,34003,390,18131.799757973763917,0.977297459061810,Prince_William_Sound,34003,Prince_William_Sound_34003
1535,34455,390,211083.249549360189121,8.771015106347551,Prince_William_Sound,34455,Prince_William_Sound_34455
1536,37815,390,575759.864560484304093,10.931249920458779,Prince_William_Sound,37815,Prince_William_Sound_37815
1537,38615,390,122570.003475355842966,2.871567882001589,Prince_William_Sound,38615,Prince_William_Sound_38615
1538,39065,390,231468.596596066519851,5.100786632496672,Prince_William_Sound,39065,Prince_William_Sound_39065
1539,39565,390,62088.369440335387480,1.122877155574482,Prince_William_Sound,39565,Prince_William_Sound_39565
1540,40615,390,232670.905078534735367,3.603278589458817,Prince_William_Sound,40615,Prince_William_Sound_40615
1541,40743,390,448520.734110347460955,6.788054999778244,Prince_William_Sound,40743,Prince_William_Sound_40743
1542,41143,390,98826.485728299652692,1.107088685945530,Prince_William_Sound,41143,Prince_William_Sound_41143
1543,41515,390,133229.893934738793178,2.507762417127615,Prince_William_Sound,41515,Prince_William_Sound_41515
1544,41525,390,765200.021332658710890,9.260335237349437,Prince_William_Sound,41525,Prince_William_Sound_41525
1545,41963,390,24823.977237495069858,0.402333504659564,Prince_William_Sound,41963,Prince_William_Sound_41963
1546,41995,390,629536.292847283999436,7.752910010434531,Prince_William_Sound,41995,Prince_William_Sound_41995
1547,42005,390,474361.493598907371052,4.078914954933166,Prince_William_Sound,42005,Prince_William_Sound_42005
1548,42455,390,127579.387980502506252,0.967646766889169,Prince_William_Sound,42455,Prince_William_Sound_42455
1549,42595,390,589266.821118499385193,3.137736001695949,Prince_William_Sound,42595,Prince_William_Sound_42595
1550,43085,390,3885923.464723384473473,17.236527719257229,Prince_William_Sound,43085,Prince_William_Sound_43085
1551,43125,390,26321.378787186007685,0.109546889136140,Prince_William_Sound,43125,Prince_William_Sound_43125
1552,43195,390,70841.044262714654906,0.594783082538913,Prince_William_Sound,43195,Prince_William_Sound_43195
1553,43255,390,3924928.974985962733626,16.361574303676161,Prince_William_Sound,43255,Prince_William_Sound_43255
1554,43473,390,15927.728881149199879,0.110279156698695,Prince_William_Sound,43473,Prince_William_Sound_43473
1555,43513,390,14037.487026915820024,0.053216243060238,Prince_William_Sound,43513,Prince_William_Sound_43513
1556,43535,390,410042.531450978887733,1.247232135864178,Prince_William_Sound,43535,Prince_William_Sound_43535
1557,43705,390,2212302.653285165317357,6.595383425806617,Prince_William_Sound,43705,Prince_William_Sound_43705
1558,43793,390,563910.255829317728058,1.925311481767464,Prince_William_Sound,43793,Prince_William_Sound_43793
1559,43933,390,484188.750159400340635,1.496372557086921,Prince_William_Sound,43933,Prince_William_Sound_43933
1560,44113,390,12804.673964606519803,0.075093680150875,Prince_William_Sound,44113,Prince_William_Sound_44113
1561,44273,390,6614574.140886601060629,21.119936846482183,Prince_William_Sound,44273,Prince_William_Sound_44273
1562,44503,390,86575.561293499165913,0.362219624346269,Prince_William_Sound,44503,Prince_William_Sound_44503
1563,44545,390,37648.708369499283435,0.317665046951064,Prince_William_Sound,44545,Prince_William_Sound_44545
1564,44595,390,217378.433476986945607,3.251199256322624,Prince_William_Sound,44595,Prince_William_Sound_44595
1565,44605,390,301739.465153432742227,4.774132005655312,Prince_William_Sound,44605,Prince_William_Sound_44605
1566,44633,390,1216.190881050732969,0.002405198211910,Prince_William_Sound,44633,Prince_William_Sound_44633
1567,44663,390,73387.059499785988010,0.192260187787455,Prince_William_Sound,44663,Prince_William_Sound_44663
1568,45473,390,142907.171115809236653,0.745916565489176,Prince_William_Sound,45473,Prince_William_Sound_45473
1569,45835,390,142725.634298901277361,0.096228762377132,Prince_William_Sound,45835,Prince_William_Sound_45835
1570,45863,390,90705.405696640154929,0.094726646570191,Prince_William_Sound,45863,Prince_William_Sound_45863
1571,45915,390,5677039.027137758210301,1.705529979098692,Prince_William_Sound,45915,Prince_William_Sound_45915
1572,45925,390,5677039.027137756347656,1.704684961892658,Prince_William_Sound,45925,Prince_William_Sound_45925
1573,46065,390,101644.468451856169850,0.927666956756924,Prince_William_Sound,46065,Prince_William_Sound_46065
1574,46103,390,860437.218287698808126,0.333254019785113,Prince_William_Sound,46103,Prince_William_Sound_46103
1575,46293,390,48794.714732062668190,0.025942809438497,Prince_William_Sound,46293,Prince_William_Sound_46293
1576,46483,390,142905.316966351150768,0.033003194416305,Prince_William_Sound,46483,Prince_William_Sound_46483
1577,46513,390,142905.316966351150768,0.030241400983169,Prince_William_Sound,46513,Prince_William_Sound_46513
1578,46613,390,194577.554502706916537,0.537244370853773,Prince_William_Sound,46613,Prince_William_Sound_46613
1579,46623,390,194577.554502706916537,0.532185204591398,Prince_William_Sound,46623,Prince_William_Sound_46623
1580,62232,390,71829.294192682558787,2.185852353631434,Prince_William_Sound,62232,Prince_William_Sound_62232
1581,64192,390,4479.221049335323187,0.105624567862271,Prince_William_Sound,64192,Prince_William_Sound_64192
1582,66912,390,5195.607301991667555,0.112124116319040,Prince_William_Sound,66912,Prince_William_Sound_66912
1583,67552,390,18599.710830412637733,0.325454257750002,Prince_William_Sound,67552,Prince_William_Sound_67552
1584,70762,390,553559.829926268197596,6.445436052422665,Prince_William_Sound,70762,Prince_William_Sound_70762
1585,71952,390,4616.800370745055261,0.026595084971687,Prince_William_Sound,71952,Prince_William_Sound_71952
1586,72402,390,936050.531707741320133,4.620258600609788,Prince_William_Sound,72402,Prince_William_Sound_72402
1587,72972,390,213088.638092940818751,1.586815090760392,Prince_William_Sound,72972,Prince_William_Sound_72972
1588,74042,390,808120.541238683741540,2.279484431691063,Prince_William_Sound,74042,Prince_William_Sound_74042
1589,74542,390,20400.094684549545491,0.065593683372238,Prince_William_Sound,74542,Prince_William_Sound_74542
1590,74602,390,8230.989648337334074,0.036424498607527,Prince_William_Sound,74602,Prince_William_Sound_74602
1591,75002,390,190200.655938411597162,0.771517458213313,Prince_William_Sound,75002,Prince_William_Sound_75002
1592,75422,390,1785.008446016582184,0.003378272879915,Prince_William_Sound,75422,Prince_William_Sound_75422
1593,75432,390,31192.286750527957338,0.084808201106390,Prince_William_Sound,75432,Prince_William_Sound_75432
1594,76622,390,252217.604028885776643,0.308268529384161,Prince_William_Sound,76622,Prince_William_Sound_76622
1595,76652,390,4212571.104047064669430,5.858197310555097,Prince_William_Sound,76652,Prince_William_Sound_76652
1596,76692,390,4212571.104047064669430,5.792068065512257,Prince_William_Sound,76692,Prince_William_Sound_76692
1597,76812,390,373246.022385317017324,0.485484758133426,Prince_William_Sound,76812,Prince_William_Sound_76812
1598,77292,390,220582.328691950970097,0.928564393025321,Prince_William_Sound,77292,Prince_William_Sound_77292
1599,78522,390,37905.425783382837835,0.226969083831114,Prince_William_Sound,78522,Prince_William_Sound_78522
1600,79531,390,18052.408347214481182,0.066947307249795,Prince_William_Sound,79531,Prince_William_Sound_79531
1601,79792,390,12767859.478342769667506,9.870479056189039,Prince_William_Sound,79792,Prince_William_Sound_79792
1602,79972,390,2122348.075649804435670,6.523316804313549,Prince_William_Sound,79972,Prince_William_Sound_79972
1603,80112,390,3573612.859443537890911,0.279029131052064,Prince_William_Sound,80112,Prince_William_Sound_80112
1604,80272,390,2862786.044544924516231,3.366811139350208,Prince_William_Sound,80272,Prince_William_Sound_80272
1605,86871,390,141932.353198800119571,0.518313412086841,Prince_William_Sound,86871,Prince_William_Sound_86871
1606,87851,390,2427266.900858283042908,4.753968355132102,Prince_William_Sound,87851,Prince_William_Sound_87851
1607,89681,390,20478.232701813278254,0.008824127756566,Prince_William_Sound,89681,Prince_William_Sound_89681
1608,91741,390,718625.651677518151700,0.125445839946094,Prince_William_Sound,91741,Prince_William_Sound_91741
1609,91751,390,718625.651677518500946,0.125023208614553,Prince_William_Sound,91751,Prince_William_Sound_91751
1610,91921,390,722689.230307038291357,0.097746842901297,Prince_William_Sound,91921,Prince_William_Sound_91921
1611,92151,390,815052.242307605571114,0.088540530855821,Prince_William_Sound,92151,Prince_William_Sound_92151
1612,93261,390,2348.266400825753408,0.002004240519836,Prince_William_Sound,93261,Prince_William_Sound_93261
