OID_,cat_ID_txt,AwcHuc12_cat_elev_ZONE_CODE,AwcHuc12_cat_elev_COUNT,AwcHuc12_cat_elev_AREA,AwcHuc12_cat_elev_MIN,AwcHuc12_cat_elev_MAX,AwcHuc12_cat_elev_RANGE,AwcHuc12_cat_elev_MEAN,AwcHuc12_cat_elev_STD,AwcHuc12_cat_elev_SUM,AwcHuc12_cat_elev_VARIETY,AwcHuc12_cat_elev_MAJORITY,AwcHuc12_cat_elev_MINORITY,AwcHuc12_cat_elev_MEDIAN,AwcHuc12_cat_elev_PCT90,region,cat_ID_con
497,4107234,497,25737.000000000000000,2573700.000000000000000,57,63,6,61.145549209309380,1.331731164225204,1573703.000000000000000,7,60,57,61,63,Bristol_Bay,Bristol_Bay_4107234
498,4107454,498,6109.000000000000000,610900.000000000000000,68,70,2,69.180062203306747,0.749084843127787,422621.000000000000000,3,69,68,69,70,Bristol_Bay,Bristol_Bay_4107454
499,4107464,499,3544.000000000000000,354400.000000000000000,68,78,10,69.522573363431221,2.276102301039768,246388.000000000000000,11,68,78,69,74,Bristol_Bay,Bristol_Bay_4107464
500,4107502,500,11697.000000000000000,1169700.000000000000000,117,123,6,120.420706163973989,1.264894334971667,1408561.000000000000000,7,120,117,120,122,Bristol_Bay,Bristol_Bay_4107502
501,4107604,501,9231.000000000000000,923100.000000000000000,50,54,4,51.535044957209202,1.172501756044724,475720.000000000000000,5,52,54,52,53,Bristol_Bay,Bristol_Bay_4107604
502,4107732,502,10929.000000000000000,1092900.000000000000000,86,110,24,90.889285387501062,4.141981432314962,993329.000000000000000,25,89,110,89,95,Bristol_Bay,Bristol_Bay_4107732
503,4107994,503,9861.000000000000000,986100.000000000000000,43,72,29,56.521955176959679,11.713020882735178,557363.000000000000000,30,43,55,62,70,Bristol_Bay,Bristol_Bay_4107994
504,4108004,504,719.000000000000000,71900.000000000000000,51,52,1,51.275382475660663,0.446706802902822,36867.000000000000000,2,51,52,51,52,Bristol_Bay,Bristol_Bay_4108004
505,4108152,505,7098.000000000000000,709800.000000000000000,158,178,20,165.490701606085565,3.285895605953189,1174653.000000000000000,21,164,175,165,170,Bristol_Bay,Bristol_Bay_4108152
506,4108222,506,4459.000000000000000,445900.000000000000000,154,165,11,159.933841668535507,2.556887338567261,713145.000000000000000,12,159,165,160,163,Bristol_Bay,Bristol_Bay_4108222
507,4108322,507,15099.000000000000000,1509900.000000000000000,94,106,12,98.882111398105863,1.746959708266918,1493021.000000000000000,13,98,106,99,101,Bristol_Bay,Bristol_Bay_4108322
508,4110112,508,3476.000000000000000,347600.000000000000000,149,228,79,163.541139240506681,14.506130574648106,568469.000000000000000,76,153,211,158,186,Bristol_Bay,Bristol_Bay_4110112
509,4110612,509,9370.000000000000000,937000.000000000000000,243,264,21,251.755816435432223,5.313132960640584,2358952.000000000000000,22,248,264,249,259,Bristol_Bay,Bristol_Bay_4110612
510,4111042,510,3183.000000000000000,318300.000000000000000,229,238,9,233.654728243794921,1.699692857243247,743723.000000000000000,10,233,229,234,236,Bristol_Bay,Bristol_Bay_4111042
511,4111152,511,999.000000000000000,99900.000000000000000,171,183,12,174.274274274274575,2.930432781200399,174100.000000000000000,13,174,183,174,180,Bristol_Bay,Bristol_Bay_4111152
512,4111632,512,4077.000000000000000,407700.000000000000000,174,193,19,180.180034338974622,3.728584662414118,734594.000000000000000,20,178,174,179,186,Bristol_Bay,Bristol_Bay_4111632
513,4111942,513,7560.000000000000000,756000.000000000000000,166,276,110,180.588095238095292,18.291609551096634,1365246.000000000000000,110,171,271,173,202,Bristol_Bay,Bristol_Bay_4111942
514,4112382,514,447.000000000000000,44700.000000000000000,149,156,7,153.304250559283958,1.097711595576647,68527.000000000000000,8,154,149,153,154,Bristol_Bay,Bristol_Bay_4112382
515,4113292,515,12955.000000000000000,1295500.000000000000000,167,190,23,175.012813585488317,5.968241389494366,2267291.000000000000000,24,170,190,173,185,Bristol_Bay,Bristol_Bay_4113292
516,4114302,516,2713.000000000000000,271300.000000000000000,143,148,5,145.634353114633370,1.481334696896786,395106.000000000000000,6,146,143,146,148,Bristol_Bay,Bristol_Bay_4114302
517,4114312,517,1153.000000000000000,115300.000000000000000,175,182,7,178.382480485689399,1.703098066246735,205675.000000000000000,8,177,175,178,181,Bristol_Bay,Bristol_Bay_4114312
518,4114362,518,8974.000000000000000,897400.000000000000000,109,198,89,125.740249609984488,17.595058523588452,1128393.000000000000000,90,115,188,116,155,Bristol_Bay,Bristol_Bay_4114362
519,4115902,519,10003.000000000000000,1000300.000000000000000,247,281,34,250.678496451064689,5.631899233115788,2507537.000000000000000,35,247,281,247,258,Bristol_Bay,Bristol_Bay_4115902
520,4116302,520,5387.000000000000000,538700.000000000000000,165,300,135,190.114906255801856,31.761268017785564,1024149.000000000000000,136,169,297,173,245,Bristol_Bay,Bristol_Bay_4116302
521,4116442,521,2967.000000000000000,296700.000000000000000,219,238,19,225.959892146949358,5.358097644614618,670423.000000000000000,20,221,238,225,233,Bristol_Bay,Bristol_Bay_4116442
522,4116692,522,13370.000000000000000,1337000.000000000000000,194,291,97,231.541062079281375,23.128576186586383,3095704.000000000000000,98,242,291,234,267,Bristol_Bay,Bristol_Bay_4116692
523,4117142,523,2730.000000000000000,273000.000000000000000,119,172,53,146.436630036629822,8.031383884791309,399772.000000000000000,54,149,172,148,153,Bristol_Bay,Bristol_Bay_4117142
524,4117812,524,4059.000000000000000,405900.000000000000000,248,264,16,253.540280857353849,3.941058846764090,1029120.000000000000000,17,250,262,252,260,Bristol_Bay,Bristol_Bay_4117812
525,4118242,525,84.000000000000000,8400.000000000000000,215,235,20,221.916666666666600,6.849067251985631,18641.000000000000000,21,215,223,219,232,Bristol_Bay,Bristol_Bay_4118242
526,4118552,526,1025.000000000000000,102500.000000000000000,175,178,3,176.246829268292657,0.854572890108998,180653.000000000000000,4,177,178,176,177,Bristol_Bay,Bristol_Bay_4118552
527,4119022,527,4207.000000000000000,420700.000000000000000,138,313,175,200.179938198240876,56.056303800845257,842157.000000000000000,170,140,146,165,289,Bristol_Bay,Bristol_Bay_4119022
528,4119372,528,2541.000000000000000,254100.000000000000000,102,105,3,102.941361668634471,0.621110610001921,261574.000000000000000,4,103,105,103,104,Bristol_Bay,Bristol_Bay_4119372
529,4119432,529,14724.000000000000000,1472400.000000000000000,96,144,48,105.879991850040128,13.374663290983239,1558977.000000000000000,49,99,144,99,131,Bristol_Bay,Bristol_Bay_4119432
530,4119632,530,11370.000000000000000,1137000.000000000000000,183,242,59,189.376077396657735,9.910513828724087,2153206.000000000000000,60,187,242,187,189,Bristol_Bay,Bristol_Bay_4119632
531,4119952,531,7494.000000000000000,749400.000000000000000,158,183,25,164.519749132639646,6.355059903694969,1232911.000000000000000,26,161,158,161,176,Bristol_Bay,Bristol_Bay_4119952
532,4120132,532,1345.000000000000000,134500.000000000000000,133,138,5,134.286988847583729,1.046581372206153,180616.000000000000000,6,134,138,134,136,Bristol_Bay,Bristol_Bay_4120132
533,5002498,533,6223.000000000000000,622300.000000000000000,0,100,100,36.091434999196487,22.256084011071408,224597.000000000000000,101,26,1,29,68,Bristol_Bay,Bristol_Bay_5002498
534,5007067,534,4287.000000000000000,428700.000000000000000,0,5,5,2.799860041987406,0.880321621468754,12003.000000000000000,6,2,5,3,4,Bristol_Bay,Bristol_Bay_5007067
535,5007887,535,743.000000000000000,74300.000000000000000,0,78,78,13.467025572005371,16.036505382436264,10006.000000000000000,74,5,42,6,37,Bristol_Bay,Bristol_Bay_5007887
536,5007917,536,2902.000000000000000,290200.000000000000000,0,46,46,23.084769124741591,13.416551012592828,66992.000000000000000,47,0,46,25,40,Bristol_Bay,Bristol_Bay_5007917
537,5008157,537,2501.000000000000000,250100.000000000000000,4,6,2,5.108756497401036,0.466562129833069,12777.000000000000000,3,5,4,5,6,Bristol_Bay,Bristol_Bay_5008157
538,5008427,538,3374.000000000000000,337400.000000000000000,0,30,30,11.563722584469440,9.009837863015289,39016.000000000000000,31,4,0,10,25,Bristol_Bay,Bristol_Bay_5008427
539,5008497,539,1030.000000000000000,103000.000000000000000,20,28,8,22.286407766990287,2.020407944181215,22955.000000000000000,9,22,28,22,27,Bristol_Bay,Bristol_Bay_5008497
540,5008737,540,601.000000000000000,60100.000000000000000,0,3,3,1.662229617304492,0.602866988794148,999.000000000000000,4,2,3,2,2,Bristol_Bay,Bristol_Bay_5008737
541,5008887,541,56.000000000000000,5600.000000000000000,0,12,12,3.839285714285718,3.778589994553362,215.000000000000000,12,1,5,2,10,Bristol_Bay,Bristol_Bay_5008887
542,5011650,542,14382.000000000000000,1438200.000000000000000,312,389,77,338.539424280349920,21.650947647411368,4868874.000000000000000,78,319,380,330,373,Bristol_Bay,Bristol_Bay_5011650
543,5012050,543,829.000000000000000,82900.000000000000000,253,294,41,262.758745476478111,9.829410405550277,217827.000000000000000,42,257,253,259,277,Bristol_Bay,Bristol_Bay_5012050
544,5017441,544,4982.000000000000000,498200.000000000000000,98,196,98,111.130469690886969,14.641131951510554,553652.000000000000000,98,108,182,107,122,Bristol_Bay,Bristol_Bay_5017441
545,5018456,545,295.000000000000000,29500.000000000000000,0,4,4,2.294915254237286,1.544089192208832,677.000000000000000,5,3,2,3,4,Bristol_Bay,Bristol_Bay_5018456
546,5018896,546,6568.000000000000000,656800.000000000000000,0,167,167,42.938794153471378,39.600873746284890,282022.000000000000000,168,4,161,33,101,Bristol_Bay,Bristol_Bay_5018896
547,5018936,547,1077.000000000000000,107700.000000000000000,0,260,260,27.026926648096559,56.255916590741350,29108.000000000000000,177,0,16,3,118,Bristol_Bay,Bristol_Bay_5018936
548,5019001,548,4603.000000000000000,460300.000000000000000,75,99,24,81.052574407994783,5.782112193597505,373085.000000000000000,25,76,99,78,90,Bristol_Bay,Bristol_Bay_5019001
549,5019146,549,2761.000000000000000,276100.000000000000000,1,5,4,3.561390800434620,0.554800021506140,9833.000000000000000,5,4,1,4,4,Bristol_Bay,Bristol_Bay_5019146
550,5019161,550,1748.000000000000000,174800.000000000000000,185,269,84,226.678489702517282,18.821960480938284,396234.000000000000000,85,237,269,231,248,Bristol_Bay,Bristol_Bay_5019161
551,5019176,551,204.000000000000000,20400.000000000000000,0,7,7,2.039215686274510,1.382109559996012,416.000000000000000,7,3,7,2,4,Bristol_Bay,Bristol_Bay_5019176
552,5019446,552,3822.000000000000000,382200.000000000000000,2,14,12,6.318681318681294,2.540712257202692,24150.000000000000000,13,4,2,5,10,Bristol_Bay,Bristol_Bay_5019446
553,5019751,553,4512.000000000000000,451200.000000000000000,104,171,67,128.274822695035198,15.294647610714678,578776.000000000000000,68,107,104,127,150,Bristol_Bay,Bristol_Bay_5019751
554,5019921,554,6111.000000000000000,611100.000000000000000,70,79,9,72.479790541646295,2.224705236861030,442924.000000000000000,10,71,79,71,76,Bristol_Bay,Bristol_Bay_5019921
555,5020386,555,3726.000000000000000,372600.000000000000000,14,24,10,17.831454643048783,1.981811654302178,66440.000000000000000,11,17,14,17,20,Bristol_Bay,Bristol_Bay_5020386
556,5020786,556,663.000000000000000,66300.000000000000000,0,5,5,1.716440422322773,1.505490604379295,1138.000000000000000,6,0,5,1,4,Bristol_Bay,Bristol_Bay_5020786
557,5021296,557,597.000000000000000,59700.000000000000000,14,37,23,25.113902847571193,6.971136305093758,14993.000000000000000,24,25,37,25,34,Bristol_Bay,Bristol_Bay_5021296
558,5021406,558,3771.000000000000000,377100.000000000000000,1,14,13,4.143728453990984,2.863466937217914,15626.000000000000000,14,3,14,3,9,Bristol_Bay,Bristol_Bay_5021406
559,5021776,559,3072.000000000000000,307200.000000000000000,0,6,6,1.945963541666667,2.128599123329108,5978.000000000000000,7,0,2,0,5,Bristol_Bay,Bristol_Bay_5021776
560,5021956,560,4911.000000000000000,491100.000000000000000,0,21,21,8.354103034005309,5.617213537860712,41027.000000000000000,22,0,21,9,16,Bristol_Bay,Bristol_Bay_5021956
561,5022016,561,298.000000000000000,29800.000000000000000,2,29,27,9.859060402684561,7.979857304932828,2938.000000000000000,28,3,21,7,24,Bristol_Bay,Bristol_Bay_5022016
562,5022046,562,2250.000000000000000,225000.000000000000000,0,46,46,10.220888888888869,8.832093453164562,22997.000000000000000,47,0,38,12,20,Bristol_Bay,Bristol_Bay_5022046
563,5022406,563,14.000000000000000,1400.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,0,0,0,Bristol_Bay,Bristol_Bay_5022406
564,5022456,564,3698.000000000000000,369800.000000000000000,0,75,75,17.985127095727410,23.852678939439020,66509.000000000000000,76,0,8,4,57,Bristol_Bay,Bristol_Bay_5022456
565,5026052,565,9075.000000000000000,907500.000000000000000,73,681,608,172.588760330578509,127.987906304350687,1566243.000000000000000,558,81,461,110,384,Bristol_Bay,Bristol_Bay_5026052
566,5027312,566,6609.000000000000000,660900.000000000000000,70,98,28,76.778181267967994,5.059799965467967,507427.000000000000000,29,70,90,77,82,Bristol_Bay,Bristol_Bay_5027312
567,5028352,567,4827.000000000000000,482700.000000000000000,158,246,88,174.562046819970703,14.014081578527577,842611.000000000000000,88,173,235,172,188,Bristol_Bay,Bristol_Bay_5028352
568,5028502,568,9026.000000000000000,902600.000000000000000,153,482,329,226.356082428539679,76.722057110820913,2043090.000000000000000,314,163,449,191,364,Bristol_Bay,Bristol_Bay_5028502
569,5028612,569,5712.000000000000000,571200.000000000000000,70,748,678,233.790266106442886,181.856017562628296,1335410.000000000000000,668,70,217,133,523,Bristol_Bay,Bristol_Bay_5028612
570,5029122,570,1958.000000000000000,195800.000000000000000,117,195,78,149.826864147089111,25.371079573525797,293361.000000000000000,79,121,195,147,183,Bristol_Bay,Bristol_Bay_5029122
571,5029572,571,1011.000000000000000,101100.000000000000000,164,177,13,167.740850642927654,2.510532288649468,169586.000000000000000,14,166,177,167,172,Bristol_Bay,Bristol_Bay_5029572
572,5030363,572,6308.000000000000000,630800.000000000000000,95,117,22,100.193722257450972,6.235741775575743,632022.000000000000000,23,95,117,97,110,Bristol_Bay,Bristol_Bay_5030363
573,5030514,573,8027.000000000000000,802700.000000000000000,19,138,119,38.104023919272393,25.656104964352497,305861.000000000000000,120,22,122,30,79,Bristol_Bay,Bristol_Bay_5030514
574,5030574,574,527.000000000000000,52700.000000000000000,89,106,17,95.423149905123338,5.404797498371364,50288.000000000000000,18,91,95,93,104,Bristol_Bay,Bristol_Bay_5030574
575,5030704,575,4048.000000000000000,404800.000000000000000,56,106,50,68.357460474308127,11.325228870350868,276711.000000000000000,51,63,106,63,85,Bristol_Bay,Bristol_Bay_5030704
576,5031154,576,406.000000000000000,40600.000000000000000,98,101,3,100.258620689655146,0.862241362072392,40705.000000000000000,4,101,99,100,101,Bristol_Bay,Bristol_Bay_5031154
577,5031214,577,4402.000000000000000,440200.000000000000000,58,86,28,61.610177192185368,3.001251596474504,271208.000000000000000,29,61,83,61,65,Bristol_Bay,Bristol_Bay_5031214
578,5032313,578,375.000000000000000,37500.000000000000000,26,61,35,31.930666666666657,7.956581733941333,11974.000000000000000,34,31,36,30,46,Bristol_Bay,Bristol_Bay_5032313
579,5032395,579,1655.000000000000000,165500.000000000000000,41,56,15,44.419335347432011,3.438275868508087,73514.000000000000000,16,42,56,43,50,Bristol_Bay,Bristol_Bay_5032395
580,5032404,580,2560.000000000000000,256000.000000000000000,68,84,16,70.560546875000028,3.844060720894976,180635.000000000000000,17,68,84,68,77,Bristol_Bay,Bristol_Bay_5032404
581,5032723,581,290.000000000000000,29000.000000000000000,81,88,7,83.689655172413808,1.919113449699646,24270.000000000000000,8,82,88,84,86,Bristol_Bay,Bristol_Bay_5032723
582,5032944,582,421.000000000000000,42100.000000000000000,10,13,3,10.957244655581945,0.823108071512058,4613.000000000000000,4,11,13,11,12,Bristol_Bay,Bristol_Bay_5032944
583,5033043,583,1456.000000000000000,145600.000000000000000,74,95,21,78.595467032967008,4.756049508230277,114435.000000000000000,22,77,95,77,87,Bristol_Bay,Bristol_Bay_5033043
584,5033045,584,4977.000000000000000,497700.000000000000000,0,53,53,20.632710468153508,9.533994197386189,102689.000000000000000,54,20,53,20,33,Bristol_Bay,Bristol_Bay_5033045
585,5033104,585,3415.000000000000000,341500.000000000000000,16,33,17,20.322693997071706,4.510225610288627,69402.000000000000000,18,18,27,18,30,Bristol_Bay,Bristol_Bay_5033104
586,5033175,586,1265.000000000000000,126500.000000000000000,0,7,7,3.113043478260867,0.967795581022764,3938.000000000000000,8,3,7,3,4,Bristol_Bay,Bristol_Bay_5033175
587,5033213,587,4381.000000000000000,438100.000000000000000,35,69,34,41.591874001369561,8.390877084139859,182214.000000000000000,35,37,43,38,58,Bristol_Bay,Bristol_Bay_5033213
588,5033295,588,1393.000000000000000,139300.000000000000000,41,44,3,42.679109834888720,0.603627522029901,59452.000000000000000,4,43,41,43,43,Bristol_Bay,Bristol_Bay_5033295
589,5033373,589,935.000000000000000,93500.000000000000000,145,416,271,187.811764705882325,52.852219261285818,175604.000000000000000,172,147,192,166,268,Bristol_Bay,Bristol_Bay_5033373
590,5033474,590,1642.000000000000000,164200.000000000000000,16,33,17,21.571254567600462,5.037748081655220,35420.000000000000000,18,17,33,19,29,Bristol_Bay,Bristol_Bay_5033474
591,5033733,591,1992.000000000000000,199200.000000000000000,66,90,24,76.350903614457749,6.439232411003524,152091.000000000000000,25,72,66,74,87,Bristol_Bay,Bristol_Bay_5033733
592,5033883,592,81.000000000000000,8100.000000000000000,67,70,3,68.024691358024697,1.053803325080165,5510.000000000000000,4,67,70,68,70,Bristol_Bay,Bristol_Bay_5033883
593,5034213,593,6216.000000000000000,621600.000000000000000,91,249,158,149.539414414414040,52.265333761209199,929537.000000000000000,159,96,249,136,231,Bristol_Bay,Bristol_Bay_5034213
594,5034423,594,1201.000000000000000,120100.000000000000000,29,34,5,31.008326394671091,1.338570433101708,37241.000000000000000,6,32,34,31,33,Bristol_Bay,Bristol_Bay_5034423
595,5034833,595,4842.000000000000000,484200.000000000000000,47,55,8,51.809995869475365,1.599204430973127,250864.000000000000000,9,53,47,52,54,Bristol_Bay,Bristol_Bay_5034833
