SiteID,Year,MA7d_DAT,MA7d_DMT,MxDAT,MnDAT,MxDMT,MnDMT,MnDNT,NDNT,MxDIFF,Jul,Aug,SIGMA_DAT,SIGMA_DMT,SIGMA_DNT,SD,CV_DAT,CV_DAT_K,RANGE_MAX,RANGE_MN,SUM_13_DMT,SUM_18_DMT,SUM_20_DMT,dur13,dur13mx,dur13gt6,dur13ct,dur18,dur18mx,dur18gt6,dur18ct,dur20,dur20mx,dur20gt6,dur20ct,MxDMT_jd,MA7d_DMT_jd,Jun
accs_AKBB-028,2016,13.373566964285715,15.684571428571429,14.145046875,10.425428196708936,16.189,12.073130434782609,9.005592391304347,5.4495,10.7395,11.701445060483872,10.020953965053762,2.2933476401384802,3.3127676860965125,2.355264719392021,1.5143802825375403,0.14525832934282687,0.005340308545658115,7.1055,3.067538043478261,25,0,0,3.125,11,1,8,0,0,0,0,0,0,0,0,195,197,9.524834143518515
accs_AKBB-028,2017,12.698995535714271,14.162999999999998,14.3008958333333,10.675003891941394,16.106,12.0619010989011,9.47743956043956,6.433,9.673000000000002,11.794598790322574,9.455940188172043,2.3851008345079694,3.6391965901098904,1.9047843435286937,1.5443771671803392,0.14467228141679614,0.005441300611303148,6.065999999999999,2.5844615384615386,27,0,0,2.7,5,0,10,0,0,0,0,0,0,0,0,204,195,10.781332614942542
accs_AKBB-028,2018,11.063285714285715,12.934071428571428,11.723177083333301,8.568886561355312,14.098,10.07021978021978,7.284318681318681,3.036,11.062000000000001,9.892418682795698,8.51932123655914,2.28459346558509,2.9498582511599514,2.6490163084249083,1.5114871701688672,0.17639248219080175,0.005365231946704016,6.137,2.785901098901099,8,0,0,2,3,0,4,0,0,0,0,0,0,0,0,184,185,7.207059985632185
accs_AKBB-028,2019,14.675934523809515,17.799,15.1198125,10.821097069597073,18.271,13.073934065934067,8.894934065934066,3.5775,14.6935,12.511679435483874,11.190949596774198,5.425697462962666,6.873435734493285,5.484797112271062,2.329312658910921,0.2152566088197612,0.008202639926907914,6.683,4.179,46,3,0,7.666666666666667,21,3,6,3,3,0,1,0,0,0,0,188,188,8.618563218390808
accs_AKBB-029,2015,16.663858630952383,19.26328571428571,17.9261875,13.147086259363295,20.436,14.969516853932584,11.545775280898877,6.102,14.334,13.346915322580642,12.624129704301073,5.240728866090075,6.99552664459908,4.13400025006384,2.2892638262310605,0.17412708649421518,0.007996112905449422,6.445,3.4237415730337077,65,15,2,10.833333333333334,34,2,6,2.5,7,1,6,2,2,0,1,169,168,13.518084490740744
accs_AKBB-029,2016,16.21095163690477,18.05035714285714,17.5143802083333,13.491338485054346,19.5795,14.970065217391305,12.187744565217391,9.595,9.984499999999999,14.229820900537636,12.991828293010752,1.6582259428839197,2.4166453033922597,1.4667463543657429,1.2877212209495965,0.09544799594021966,0.004492447697025867,5.229500000000002,2.782320652173913,84,4,0,14,26,6,6,2,3,0,2,0,0,0,0,199,197,13.24440052083333
accs_AKBB-029,2017,14.0985260416667,15.580642857142857,16.0862916666667,11.814260931776559,17.665,13.352027472527473,10.51971978021978,6.522,11.142999999999999,12.807264280913982,10.777875504032256,2.690483612445788,3.6449405075702077,2.3469477067155067,1.640269371916024,0.1388380857159018,0.0057560529399464655,6.674999999999999,2.832307692307692,49,0,0,4.9,13,2,10,0,0,0,0,0,0,0,0,193,192,11.86063487787357
accs_AKBB-029,2018,13.965376488095215,16.12292857142857,15.2483645833333,11.206789262820507,17.332,12.787763736263736,9.875532967032967,7.2925,10.0395,12.028852822580635,10.827254704301073,2.3001588304906257,3.396987313003663,2.0642646544566543,1.5166274527683539,0.13533112983572348,0.005333536986052372,7.098,2.9122307692307694,39,0,0,4.333333333333333,9,3,9,0,0,0,0,0,0,0,0,187,185,10.733741020114936
accs_AKBB-029,2019,19.019813988095226,20.87714285714286,19.63175,14.277282967032965,21.497,15.723494505494505,13.031467032967033,8.6055,12.8915,15.797542674731178,13.358789986559136,5.2724288385036875,5.938676458302808,4.882706954456654,2.2961770050463635,0.1608273093941167,0.007988723204504304,5.0695,2.6920274725274727,78,17,6,13,60,2,6,5.666666666666667,10,1,3,6,6,0,1,188,188,13.6340150862069
accs_AKBB-040,2016,12.323955357142845,14.713071428571428,13.0500416666667,10.377978062726447,15.569,11.86329347826087,9.092614130434782,6.8005,8.7685,11.170843413978492,10.008953293010746,1.1118001879850343,2.3050176272097467,0.9765056928750597,1.0544193605890564,0.10160161779259388,0.003718925263720466,6.6675,2.770679347826087,23,0,0,2.5555555555555554,10,1,9,0,0,0,0,0,0,0,0,196,197,9.940009461805557
accs_AKBB-040,2017,11.846927083333314,14.166285714285712,13.5483645833333,10.023582760989008,17.463,11.871054945054945,8.41287912087912,5.282,12.181000000000001,11.181715389784937,9.388937499999999,1.9726977762257847,4.0123406525030525,1.6682656407814407,1.4045275989548176,0.14012231279429627,0.004959952779706493,7.824000000000001,3.4581758241758243,25,0,0,2.272727272727273,5,0,11,0,0,0,0,0,0,0,0,204,205,9.463992816091954
accs_AKBB-040,2018,11.772840773809529,14.015500000000001,12.589625,9.241256181318683,15.318,10.70637912087912,7.94939010989011,3.221,12.097,10.760732190860221,8.936982862903225,2.630108505336085,3.881717457448108,2.5166338377899877,1.6217609273058975,0.17549139375492132,0.005742957304119197,5.999500000000001,2.756989010989011,17,0,0,2.8333333333333335,5,0,6,0,0,0,0,0,0,0,0,188,186,7.942246408045977
accs_AKBB-040,2019,15.636659226190472,18.970928571428573,15.9606041666667,11.518018315018317,19.3295,13.69357142857143,9.508115384615385,4.766,14.5635,13.139042674731185,11.23815456989247,4.867912157164689,7.35586758095238,3.9794559615384615,2.2063345524114624,0.1915550481053349,0.007750552961555025,7.479500000000002,4.185456043956044,53,8,0,7.571428571428571,27,2,7,4,7,1,2,0,0,0,0,187,188,10.084363864942535
accs_ilbig01,2018,9.577937500000006,11.340714285714286,10.2694791666667,8.023136235955057,12.268,9.159370786516854,7.130505617977528,3.406,8.862,8.693796370967743,8.407603494623656,1.2000370279262977,1.7353996223186925,1.6167264573544433,1.095462015738701,0.13653788039014889,0.0038960408181363776,6.505,2.0288651685393257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,186,6.811693672839506
accs_iltaz02,2016,15.715058035714287,17.605428571428572,16.2144479166667,13.237350996376815,18.2,14.499804347826087,12.374847826086956,8.494,9.706,14.265054099462368,14.003945228494622,2.747111107402168,3.3659131700907787,2.7763860864787384,1.6574411324092835,0.12520942693617026,0.005787410395895087,4.104999999999999,2.12495652173913,66,2,0,13.2,48,2,5,1,1,0,2,0,0,0,0,202,200,11.383243750000007
accs_iltaz02,2017,16.356450892857158,18.52257142857143,17.656625,13.550495879120877,20.555,15.336428571428572,12.200362637362637,7.242,13.312999999999999,14.994269825268812,14.149673723118278,3.63191554532426,4.80258998095238,3.672592811477412,1.9057585223013591,0.1406412384684626,0.006647210415376713,6.712000000000001,3.136065934065934,78,8,2,26,62,2,3,1.6,3,0,5,2,2,0,1,204,205,11.366650862068964
accs_iltaz02,2018,14.216416666666673,15.61042857142857,14.6503125,11.247085513565892,16.534,12.359941860465117,10.426186046511628,6.077,10.456999999999999,11.961120295698924,12.53561698717949,3.2019363127020006,3.7936023848153213,3.3713124355677158,1.7893955160058943,0.15909859615165012,0.006291891187192004,4.208,1.9337558139534885,29,0,0,5.8,19,1,5,0,0,0,0,0,0,0,0,215,213,9.32857183908046
accs_iltaz02,2019,18.52421726190476,20.630428571428574,19.0073958333333,15.42659592490842,21.581,17.20221978021978,14.021241758241759,8.045,13.536,17.438694892473112,16.876040994623654,8.953734174506932,11.440745106715507,7.669487474236874,2.9922790936854358,0.19396885147253892,0.010369098311992238,5.924000000000001,3.180978021978022,76,50,18,19,71,1,4,10,23,3,5,3.6,5,0,5,227,225,11.726324712643674
accs_iltnr19,2013,13.746693452380956,16.750357142857144,14.1401822916667,10.358176497395833,17.2605,12.38438125,8.6559125,6.56,10.700500000000002,11.078562836021504,9.488303091397848,3.147473551884862,6.900232280023735,1.6925958909810126,1.77411204603454,0.17127648350851837,0.006257710334681768,7.964500000000001,3.72846875,31,0,0,5.166666666666667,14,1,6,0,0,0,0,0,0,0,0,209,208,NA
accs_iltnr19,2014,11.79763541666667,14.555142857142856,12.52009375,9.895056079567125,15.724,12.09553804347826,8.061163043478262,4.467,11.257000000000001,10.874533602150542,9.97568212365591,1.7077218163009347,3.134536281503822,1.6608373742236022,1.3067983074296257,0.13206578082241588,0.00461692680850878,7.824000000000001,4.034375,29,0,0,2.4166666666666665,6,0,12,0,0,0,0,0,0,0,0,185,186,8.799615727339184
accs_iltnr19,2015,13.361109871031744,17.488142857142858,13.9324166666667,10.906434254227053,18.2,13.35741847826087,8.832864130434782,5.141,13.059,11.245409946236558,10.536214045698925,2.6973882464584378,5.766623550973483,1.6812261544135212,1.6423727489393014,0.1505875073975493,0.0057818537124541885,8.86,4.524554347826087,49,1,0,3.769230769230769,15,3,13,1,1,0,1,0,0,0,0,169,168,10.938720254629631
accs_iltnr19,2016,13.429256696428585,16.396428571428572,14.0246666666667,11.183019068916067,17.2485,13.245201086956522,9.490994565217392,7.2805,9.968,11.824409610215056,10.75271891801076,1.0712147360961513,3.051127731097707,0.8388253818382704,1.0349950415804663,0.09255059257274297,0.003640080371142554,7.589999999999998,3.7542065217391305,45,0,0,3.4615384615384617,12,1,13,0,0,0,0,0,0,0,0,199,199,10.964892332175928
accs_iltnr19,2017,12.142084077380945,14.816928571428573,13.7880572916667,10.390664777930402,16.8085,12.39537912087912,8.768884615384616,5.411,11.397499999999999,11.484370799731183,9.944912634408603,1.8149976864266957,4.129691535225885,1.2459199893162394,1.3472184998828867,0.12965662242750398,0.004751411939229355,7.472500000000002,3.6264945054945055,33,0,0,3,7,1,11,0,0,0,0,0,0,0,0,204,192,9.698024425287352
accs_iltnr19,2018,12.363812499999986,15.183071428571427,13.06490625,9.80816804029304,16.487,11.787714285714285,8.226835164835165,4.519,11.967999999999998,10.72734946236559,9.53305309139785,1.6918610818587398,3.7537718119047616,1.526908016971917,1.300715603757693,0.13261555046918133,0.004596847699312467,7.899,3.560879120879121,27,0,0,2.7,7,1,10,0,0,0,0,0,0,0,0,184,186,9.119683189655174
accs_iltnr19,2019,14.438132440476187,18.35607142857143,15.08534375,11.196485004578754,19.2225,13.985527472527473,8.752901098901098,5.089,14.1335,12.245013776881724,10.466906922043012,2.8714862918914226,5.0448562853479855,2.4009441178876676,1.6945460430131198,0.1513462521782633,0.005959440796273018,8.616999999999999,5.232626373626374,58,5,0,6.444444444444445,21,4,9,5,5,0,1,0,0,0,0,188,187,10.855537715517237
accs_mubon10,2015,10.068994047619057,14.203000000000001,10.7311354166667,8.71281855292793,15.27,10.893986486486487,6.9602162162162164,4.662,10.608,8.718463709677419,8.306799731182798,1.1170232572239127,3.733154534061459,0.7032889937060348,1.0568932099431394,0.12130325032282142,0.0037496723241794844,8.735,3.93377027027027,13,0,0,2.6,7,1,5,0,0,0,0,0,0,0,0,171,173,NA
accs_mubon10,2016,9.649388392857139,11.960714285714285,10.138171875,8.76674828586498,12.6665,10.280341772151898,7.529335443037975,4.934,7.732499999999999,9.023536122311828,8.601744287634409,0.4074578214571923,1.3067785868224602,0.6328883956507627,0.6383242291008483,0.07281197181514235,0.002264229539330471,6.873499999999999,2.751006329113924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,197,NA
accs_mubon10,2019,12.580788690476185,16.486428571428572,12.7972083333333,9.846441100823045,16.987,12.353308641975309,7.757641975308642,4.74,12.246999999999998,10.788349462365593,9.465739919354839,1.8595249171201125,3.9885308410493825,1.7638746577160496,1.3636439847409265,0.1384910518204331,0.004818590578158886,8.381000000000002,4.595666666666666,24,0,0,4,10,1,6,0,0,0,0,0,0,0,0,187,188,NA
accs_muekm23,2013,15.03255505952383,18.508857142857146,15.9556041666667,9.27652906378601,19.508,11.701783950617283,7.202851851851852,2.5435,16.9645,10.470825436827957,8.630895329301078,6.187872945919384,10.803106762114197,5.099681377777778,2.4875435565873785,0.26815455861592946,0.008807754586062862,10.405,4.498932098765432,25,5,0,4.166666666666667,13,1,6,2.5,4,0,2,0,0,0,0,206,208,NA
accs_muekm23,2014,11.847502976190471,15.124714285714287,13.3015208333333,9.271431426987988,17.463,11.72575543478261,7.285858695652174,2.182,15.281,10.458339045698928,9.924485551075271,3.481914537318048,5.154827024695414,3.790366628165313,1.86598888992353,0.20126222197921537,0.006607107968029431,8.719000000000001,4.439896739130435,24,0,0,2.6666666666666665,6,0,9,0,0,0,0,0,0,0,0,186,186,7.37013762609649
accs_muekm23,2015,13.746417658730158,17.62742857142857,14.4329479166667,10.77088039704106,18.402,13.13641847826087,8.833635869565217,4.376,14.026,11.178606518817203,10.477302419354835,4.415658277138948,7.626104770753702,3.2692003302376973,2.101346776983501,0.19509517323772121,0.00740117026280325,8.885000000000002,4.302782608695652,48,3,0,5.333333333333333,14,4,9,1.5,2,0,2,0,0,0,0,169,168,10.652927314814809
accs_muekm23,2016,14.51240625,17.703714285714284,15.9980104166667,10.825422554347828,18.961,12.890836956521738,9.080597826086956,6.3695,12.591499999999998,12.268790994623656,10.231471438172045,2.717834507926495,5.0729048192785475,2.1616549408743433,1.6485856083098915,0.15228833794093036,0.00580538130194835,7.736,3.8102391304347827,38,3,0,4.222222222222222,16,1,9,3,3,0,1,0,0,0,0,200,199,9.947691319444449
accs_muekm23,2017,14.157193452380955,17.072499999999998,15.9071041666667,10.70465876831502,20.0315,12.906346153846155,8.94053846153846,4.8045,15.227,12.505049899193551,9.373653225806455,4.120066630597374,8.118403692735043,2.9635910790598294,2.029794726221687,0.1896178822840879,0.007150824069716702,8.961500000000001,3.9658076923076924,41,5,1,5.125,13,2,8,1.6666666666666667,2,0,3,1,1,0,1,193,192,10.20290176005747
accs_muekm23,2018,10.596431547619034,13.751714285714286,11.3048125,8.058100961538461,15.4615,10.100912087912088,6.4446098901098905,2.0475,13.414,9.173316868279565,8.429540994623656,2.666434253367792,4.71631361996337,2.911948798901099,1.6329219985558991,0.20264352684954942,0.005806809949544225,8.492999999999999,3.656302197802198,11,0,0,2.2,4,0,5,0,0,0,0,0,0,0,0,184,185,6.46891702586207
accs_muekm23,2019,15.260708333333342,19.378999999999998,15.9798541666667,11.811934294871795,20.627,14.758296703296702,9.220747252747254,2.49,18.137,13.244296370967735,12.93154435483871,7.0459359025310935,7.815182188766788,7.6403330131868135,2.6544181853150217,0.22472341269858312,0.009314992165122993,9.825999999999999,5.5375494505494505,69,10,3,11.5,36,3,6,2.5,5,0,4,1.5,2,0,2,188,188,9.083964080459777
accs_musfk01,2016,14.003147321428571,17.21257142857143,15.2205520833333,11.787565991092997,18.9255,13.974521739130434,9.915086956521739,7.9575,10.968,12.431929435483877,11.573013944892477,1.2098446486163887,2.9375395215002387,0.9227990143334925,1.0999293834680428,0.09331268086212023,0.0038602469970646985,8.072500000000002,4.059434782608696,64,2,0,4.923076923076923,24,2,13,2,2,0,1,0,0,0,0,199,197,11.343427546296292
accs_musfk01,2017,12.641903273809543,15.581857142857142,14.7576041666667,10.838495306776556,18.557,13.185120879120879,8.898967032967033,5.488,13.068999999999999,11.856595094086027,10.098552083333331,2.0893163776289203,4.879728663003663,1.6247557211233215,1.445446774401922,0.13336231031056356,0.005089807503788095,8.926999999999998,4.286153846153846,43,2,0,3.0714285714285716,11,1,14,1,1,0,2,0,0,0,0,203,190,10.54115553160919
accs_musfk01,2018,12.74372619047617,15.563714285714285,13.8854583333333,10.160274610805859,17.272,12.03843956043956,8.573824175824175,5.102,12.169999999999998,11.193426075268807,9.95379032258065,2.1529694360231275,4.12318156019536,1.695328990964591,1.467300049759124,0.14441539288697883,0.005179127554674157,7.459999999999999,3.4646153846153847,26,0,0,3.25,6,0,8,0,0,0,0,0,0,0,0,187,185,9.276595905172414
accs_musfk01,2019,17.1658482142857,20.88242857142857,17.91125,13.16693723958333,21.772,15.9605,10.8302625,7.015,14.756999999999998,14.269133064516126,12.285524865591393,3.9320478265481347,6.18406688607595,3.0231088036392406,1.9829391888174823,0.15059988156214776,0.0069256789623947535,8.423000000000002,5.1302375,69,16,7,11.5,36,3,6,5.333333333333333,9,1,3,7,7,1,1,188,188,NA
accs_mussm15,2013,17.14430803571427,20.814285714285713,17.5774895833333,11.643228909465023,21.557,14.385246913580247,9.363135802469136,5.77,15.786999999999999,12.783218077956986,10.409726814516137,6.716241895944472,12.228965313271605,4.307265543827161,2.591571317935216,0.222581840319954,0.009099834739255942,10.171,5.022111111111111,47,16,6,5.222222222222222,15,4,9,4,10,1,4,6,6,0,1,208,208,NA
accs_mussm15,2014,14.454166666666671,17.64914285714286,16.1510729166667,11.321141644021742,19.436,14.039684782608695,8.95816304347826,3.168,16.268,12.76285416666667,11.46521068548387,4.0146181772861915,5.325873778666986,3.9394377863115144,2.0036512114852205,0.17698314131978654,0.007043425213206792,10.5,5.0815217391304355,60,3,0,5,13,4,12,1.5,2,0,2,0,0,0,0,186,185,9.682500694444446
accs_mussm15,2015,15.941720238095227,19.769714285714286,16.9647291666667,12.405616451539853,20.65,14.764478260869565,10.267021739130435,4.61,16.04,12.84718884408602,11.783921370967748,5.243958724141103,7.8903427138079305,4.064605054467272,2.2899691535348468,0.18459132300923292,0.0080193455201168,9.067,4.497456521739131,67,13,3,6.7,33,2,10,2.6,7,1,5,1.5,2,0,2,169,168,12.591743229166653
accs_mussm15,2016,15.209239583333314,18.101214285714285,16.44396875,12.439468580163043,19.817,15.041239130434782,10.230690217391304,7.293,12.524000000000001,13.33892573924731,12.023216565860213,1.8527707530384527,3.811812513616818,1.8731728123208315,1.3611652188615653,0.10942310035914128,0.0047661604107067995,9.9955,4.810548913043478,78,5,0,9.75,26,5,8,1.25,2,0,4,0,0,0,0,199,197,11.940156597222222
accs_mussm15,2017,14.765975446428586,17.259857142857143,16.8445885416667,11.950509157509158,20.0785,14.274521978021978,10.033038461538462,5.9105,14.168,13.381809307795697,10.822372143817205,3.4775325947551097,5.940948332844933,3.0186530512820515,1.8648143593277884,0.15604476217283375,0.006540901539735719,8.894000000000002,4.241483516483517,58,7,1,4.461538461538462,14,3,13,1.75,3,0,4,1,1,0,1,193,195,11.62643821839081
accs_mussm15,2018,13.594398809523799,17.696,14.8607708333333,10.598261561355308,19.77,13.282703296703296,8.440373626373626,5.102,14.668,11.618708333333323,10.08488172043011,2.5483055581541723,6.5346852665445665,1.9639945866300368,1.5963413037800445,0.15062293891677683,0.005625906904225606,10.333,4.84232967032967,43,5,0,3.3076923076923075,8,3,13,1.6666666666666667,2,0,3,0,0,0,0,187,185,10.056224497126436
accs_mussm15,2019,19.351537202380943,24.274357142857145,20.5380625,14.224646176739927,25.6105,17.79893956043956,11.102071428571428,5.514,20.0965,15.924948924731181,13.80966196236559,6.388883002781267,9.563989487973139,5.622571464285714,2.527623983661586,0.17769327632168064,0.0087955705810841,10.577,6.696868131868132,89,36,20,29.666666666666668,86,1,3,4,12,2,9,4,9,1,5,188,188,12.850684985632187
accs_mustu17,2015,16.175989583333326,19.525000000000002,17.34146875,12.73453409090909,20.531,14.942681818181818,10.848306818181818,5.719,14.811999999999998,12.80878897849462,12.186248319892478,4.456322078151761,7.027062357366771,2.9475558702978057,2.1110002553651577,0.16576972822838923,0.007384100934588771,7.409000000000001,4.094375,65,13,2,9.285714285714286,23,3,7,3.25,7,1,4,2,2,0,1,169,168,13.299724759615383
accs_mustu17,2016,15.577803571428571,18.471714285714285,16.8053020833333,13.257623301630433,20.186,15.254489130434782,11.573782608695652,9.126,11.06,13.885874495967743,12.932980846774191,1.4367686525596401,3.1274655822981368,1.0151794192546584,1.1986528490599937,0.0904123478084177,0.004185128996366254,7.369499999999999,3.6807065217391304,83,5,1,13.833333333333334,24,5,6,1.6666666666666667,2,0,3,1,1,0,1,199,197,12.943894270833333
accs_mustu17,2017,14.218299107142856,16.727285714285717,16.9375260416667,12.196925309065938,19.71,14.232593406593407,10.465725274725274,7.368,12.342,13.330258064516132,11.336901209677423,2.557888735421626,4.702266677289378,1.9051056014652012,1.5993400937329203,0.13112649731027998,0.005604896888237499,7.0489999999999995,3.766868131868132,60,5,0,6,13,5,10,1.6666666666666667,3,0,3,0,0,0,0,203,190,11.904767780172417
accs_mustu17,2018,14.767150297619057,17.416214285714286,16.2977604166667,11.574325091575094,19.032,13.341401098901098,10.09671978021978,7.0915,11.9405,12.579783938172046,10.968569892473125,2.718492711774854,4.898904023443223,1.9108459456043956,1.648785223058132,0.14245195378677208,0.005790812648437523,7.8085,3.2446813186813186,45,3,0,5,9,4,9,1.5,2,0,2,0,0,0,0,184,185,11.147055675287357
accs_mustu17,2019,18.723991071428554,21.770642857142857,19.62790625,13.961162545787547,22.633,16.365576923076922,11.809901098901099,7.544,15.088999999999999,15.462530577956985,12.933552755376352,5.473519888758364,7.2851027606837615,4.304196451221001,2.339555489565991,0.16757597957140732,0.008148605121519405,7.3985,4.555675824175824,83,20,11,20.75,60,3,4,6.666666666666667,10,2,3,5.5,7,1,2,188,188,13.454731321839082
accs_mutsk02,2013,16.435879464285716,20.937714285714286,17.25996875,12.115044842479668,22.25,15.245,9.640121951219513,6.687,15.562999999999999,13.024743951612894,10.660191868279565,6.0168882522041285,13.27290548148148,2.9112695651912075,2.452934620450396,0.2024701230860931,0.008598791421517768,10.607000000000001,5.6048780487804875,54,26,11,4.909090909090909,17,4,11,5.2,11,2,5,2.75,5,0,4,208,209,NA
accs_mutsk02,2014,14.489648809523814,19.39671428571429,16.26640625,11.493499943387683,21.676,14.91708695652174,8.881739130434783,4.298,17.378,12.709477150537632,11.407470430107532,3.315170136144322,7.5295766736741525,2.72275775537506,1.8207608673695517,0.15841657252689614,0.006396636029741347,10.54,6.035347826086957,64,14,3,3.3684210526315788,11,4,19,2.3333333333333335,6,0,6,1.5,2,0,2,186,185,10.325887326388889
accs_mutsk02,2015,16.081759672619043,21.36992857142857,17.2235885416667,12.272673396227793,22.561,15.793054347826088,9.588597826086957,4.402,18.159,12.533626008064516,11.436045194892474,4.926439220288405,10.227142238772098,2.9806665123029146,2.2195583390144096,0.1808536956337995,0.0077763911065789285,11.183,6.2044565217391305,74,28,12,7.4,34,3,10,4,13,2,7,2.4,7,1,5,169,168,12.867538172043007
accs_mutsk02,2016,14.949544642857145,19.37607142857143,16.4810208333333,12.553030212107485,21.6045,15.722945652173912,10.148103260869565,7.9325,13.672,13.22883064516129,12.205606014784943,1.4591572693157664,4.908548304706164,1.091719783176063,1.2079558225844877,0.09622822554982828,0.004228011938437246,10.995999999999999,5.574842391304348,82,15,2,13.666666666666666,35,4,6,2.5,6,0,6,2,2,0,1,199,197,12.213708101851845
accs_mutsk02,2017,13.576704613095243,17.182357142857143,16.2278645833333,11.545665865384613,20.9965,14.63410989010989,9.216087912087913,5.603,15.393500000000001,12.723831149193545,10.514916666666666,2.891193731586324,7.720689804456654,2.0361423366300366,1.7003510612771482,0.14727180581026675,0.005972521766738602,10.5335,5.4180219780219785,60,14,2,3.75,11,2,16,1.75,3,0,8,1,1,0,2,203,190,11.388083153735629
accs_mutsk02,2018,13.990936011904756,17.678714285714285,15.4775104166667,11.005731627747256,19.817,13.596967032967033,8.969813186813187,6.153,13.664000000000001,11.981701276881722,10.433054435483875,2.6092404013263986,6.35292746001221,1.818721064713065,1.6153143351454535,0.14677028204767242,0.005684609372094468,9.784000000000002,4.627153846153846,46,6,0,3.5384615384615383,7,5,13,1.5,2,0,4,0,0,0,0,184,185,10.574625897988508
accs_mutsk02,2019,18.40421577380953,23.33792857142857,19.29978125,13.51227690018315,24.4255,17.157697802197802,10.647675824175824,6.344,18.0815,14.933782594086018,12.55394556451613,5.333086022046336,8.900978232661783,3.897906413186813,2.3093475316734673,0.1709073569712123,0.008055986845027362,10.2895,6.510021978021978,84,27,17,21,39,4,4,3.857142857142857,11,2,7,5.666666666666667,9,1,3,188,188,13.017159482758622
accs_mutsk09,2013,15.389133928571415,19.059571428571427,15.8903333333333,10.132869918699186,21.39,12.784890243902439,8.029951219512196,3.009,18.381,11.029187163978492,9.703382392473118,5.857175504640997,11.580790987804878,4.7457700222824455,2.4201602229276054,0.2388425236231884,0.008543263571221864,15.441,4.754939024390244,28,9,1,3.5,13,1,8,4.5,6,0,2,1,1,0,1,167,209,NA
accs_mutsk09,2014,13.376013392857143,16.751,15.1967604166667,10.24409782608696,19.056,12.655608695652173,8.270076086956522,2.343,16.713,11.758689516129037,10.767729838709682,4.392064957589179,6.053537032011468,4.445486840301004,2.095725401284524,0.20457881571061187,0.0073950919139135615,8.656,4.3855326086956525,39,2,0,3.25,8,1,12,2,2,0,1,0,0,0,0,186,186,8.137933333333335
accs_mutsk09,2015,13.694294642857143,17.873571428571427,14.3238125,11.072078804347829,18.723,13.806576086956522,8.907847826086957,4.895,13.828,11.6112560483871,10.892910282258072,4.19511852979601,7.790647126015289,2.984828020544673,2.04819885015982,0.18498774135851753,0.007206332663444324,9.091,4.898728260869565,57,5,0,8.142857142857142,25,3,7,1.6666666666666667,3,0,3,0,0,0,0,184,171,10.700069791666664
accs_mutsk09,2016,13.60433407738097,17.533714285714286,14.5207604166667,10.923849373490336,19.3415,13.495385869565217,8.919211956521739,5.411,13.9305,11.884865759408605,11.210350806451606,2.18440718560348,4.488262506061873,2.3865658309543716,1.477974013845805,0.13529791223893176,0.005202780956801897,9.484,4.576173913043478,49,2,0,3.769230769230769,12,3,13,2,2,0,1,0,0,0,0,199,199,9.63474762731481
accs_mutsk09,2017,13.059495535714287,16.303642857142858,14.6254947916667,10.472010989010986,19.2105,13.166247252747253,8.443478021978022,3.906,15.304499999999999,11.62424966397849,9.73629217069892,2.512662678993929,6.38139417985348,2.370823338400488,1.5851380630701948,0.15136902212321884,0.005588910598097443,9.992,4.722769230769231,45,3,0,3.4615384615384617,11,2,13,1.5,2,0,2,0,0,0,0,193,195,10.026765625
accs_mutsk09,2018,11.136200892857133,14.186571428571428,12.6319479166667,8.630723958333332,16.1055,10.690203296703297,7.067895604395605,2.034,14.0715,10.080582661290322,9.319482190860212,4.024951718012753,5.552624983211233,4.3735385195360195,2.006228231785395,0.23245190571160557,0.007119820701724289,8.572,3.6223076923076922,16,0,0,2.2857142857142856,4,0,7,0,0,0,0,0,0,0,0,202,185,6.344616199712643
accs_mutsk09,2019,16.640375,21.386714285714284,17.3144479166667,11.989118818681321,22.3095,15.307247252747253,9.314912087912088,3.049,19.2605,13.969063508064519,12.432754368279575,7.620763992016251,10.778075013186815,6.4328813921855925,2.760573127453111,0.2302565492262546,0.009681495611300352,10.119500000000002,5.992335164835165,70,18,8,11.666666666666666,36,3,6,3.6,10,1,5,4,7,1,2,188,188,9.398395114942529
kdk_ayarv01,2016,16.510916666666656,18.961000000000002,17.7442083333333,14.150933931377683,20.841,15.791457831325301,12.783710843373495,9.731,11.110000000000001,15.383034722222217,13.31933385928004,1.8917814137944016,3.8895257146635323,1.461366037320012,1.3754204498241263,0.09719644346401245,0.004787385933637966,6.584000000000001,3.007746987951807,78,12,1,19.5,56,3,4,1.5,4,0,8,1,1,0,1,203,201,NA
kdk_ayarv01,2017,13.894904761904757,15.981571428571428,15.0010416666667,12.330765567765564,18.2,14.018527472527472,11.003395604395605,8.17,10.03,12.99046388888888,12.736202956989246,1.5696817485589658,2.684188163125763,1.807099952869353,1.2528694060272068,0.10160515980470765,0.00438862983828523,7.923,3.015131868131868,63,1,0,5.25,35,2,12,1,1,0,1,0,0,0,0,194,195,11.252115277777778
